Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
6.507,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.59,-11.06,206,0.00,5.11,1.000,-4.69,0.00,14.32,0.0,14.65,198,3.50,0.48,86,0.88,748,3.5,0.00,0
6.527,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.59,-11.06,206,0.00,5.11,1.000,-4.69,0.00,14.33,0.0,14.65,198,3.50,0.48,86,0.88,748,3.5,0.00,0
6.542,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.58,-11.07,206,0.00,5.11,1.000,-4.69,0.00,14.33,0.0,14.65,198,3.50,0.48,86,0.88,745,3.5,0.00,0
6.573,0.21,14.63,14.64,1.000,0.00,0.00,391,438,0,93,2.57,-11.07,206,0.00,5.12,1.000,-4.69,0.00,14.32,0.0,14.65,198,3.50,0.48,86,0.88,744,3.5,0.00,0
6.587,0.21,14.63,14.64,1.000,0.00,0.00,376,438,0,93,2.57,-11.08,206,0.00,5.12,1.000,-4.69,0.00,14.33,0.0,14.65,198,3.50,0.48,86,0.88,744,3.5,0.00,0
6.606,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,93,2.57,-11.08,206,0.00,5.13,1.000,-4.69,0.00,14.33,0.0,14.65,198,3.50,0.48,86,0.88,744,3.5,0.00,0
6.635,0.21,14.63,14.64,1.000,0.00,0.00,378,438,0,93,2.57,-11.09,206,0.00,5.13,1.000,-4.69,0.00,14.35,0.0,14.65,198,3.50,0.48,86,0.88,743,3.5,0.00,0
6.643,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.57,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.32,0.0,14.65,198,3.50,0.48,86,0.88,743,3.5,0.00,0
6.659,0.21,14.63,14.64,1.000,0.00,0.00,386,438,0,93,2.57,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.33,0.0,14.65,198,3.50,0.48,86,0.88,743,3.5,0.00,0
6.685,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.34,0.0,14.65,198,3.50,0.48,86,0.88,741,3.5,0.00,0
6.706,0.21,14.63,14.64,1.000,0.00,0.00,383,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.34,0.0,14.65,198,3.50,0.48,86,0.88,741,3.5,0.00,0
6.722,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.36,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
6.742,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.34,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
6.759,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.35,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
6.778,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.35,0.0,14.65,198,4.00,0.47,86,0.88,739,3.5,0.00,0
6.795,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.56,-11.10,206,0.00,5.15,1.000,-4.69,0.00,14.35,0.0,14.65,198,4.00,0.47,86,0.90,740,3.5,0.00,0
6.815,0.21,14.63,14.64,1.000,0.00,0.00,396,438,0,93,2.57,-11.10,206,0.00,5.15,1.000,-4.69,0.00,14.38,0.0,14.65,198,4.00,0.47,86,0.90,740,3.5,0.00,0
6.846,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.57,-11.10,206,0.00,5.15,1.000,-4.69,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.90,740,3.5,0.00,0
6.855,0.21,14.63,14.64,1.000,0.00,0.00,383,438,0,93,2.56,-11.10,206,0.00,5.15,1.000,-4.69,0.00,14.37,0.0,14.65,198,4.00,0.47,86,0.90,737,3.5,0.00,0
6.867,0.21,14.63,14.64,1.000,0.00,0.00,395,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.36,0.0,14.65,198,4.00,0.47,86,0.90,737,3.5,0.00,0
6.887,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.37,0.0,14.65,198,4.00,0.47,86,0.90,737,3.5,0.00,0
6.904,0.21,14.63,14.64,1.000,0.00,0.00,376,438,0,93,2.57,-11.09,206,0.00,5.15,1.000,-4.69,0.00,14.38,0.0,14.65,198,3.50,0.47,86,0.90,737,3.5,0.00,0
6.933,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,93,2.57,-11.09,206,0.00,5.14,1.000,-4.69,0.00,14.37,0.0,14.65,198,3.50,0.47,86,0.90,739,3.5,0.00,0
6.947,0.21,14.63,14.64,1.000,0.00,0.00,386,438,0,93,2.57,-11.09,206,0.00,5.14,1.000,-4.69,0.00,14.38,0.0,14.65,198,3.50,0.47,86,0.90,740,3.5,0.00,0
6.965,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.57,-11.08,206,0.00,5.14,1.000,-4.69,0.00,14.36,0.0,14.65,198,3.50,0.47,86,0.90,739,3.5,0.00,0
6.983,0.21,14.63,14.64,1.000,0.00,0.00,391,438,0,93,2.57,-11.08,206,0.00,5.14,1.000,-5.47,0.00,14.38,0.0,14.65,198,4.00,0.47,86,0.90,739,3.5,0.00,0
7.008,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.57,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.90,739,3.5,0.00,0
7.022,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.58,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,739,3.5,0.00,0
7.037,0.21,14.63,14.64,1.000,0.00,0.00,388,438,0,93,2.57,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,738,3.5,0.00,0
7.063,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,93,2.57,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.38,0.0,14.65,198,4.00,0.47,86,0.88,738,3.5,0.00,0
7.085,0.21,14.63,14.64,1.000,0.00,0.00,374,438,0,93,2.58,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,739,3.5,0.00,0
7.099,0.21,14.63,14.64,1.000,0.00,0.00,396,438,0,93,2.58,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.125,0.21,14.63,14.64,1.000,0.00,0.00,375,438,0,93,2.58,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.133,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.59,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,742,3.5,0.00,0
7.148,0.21,14.63,14.64,1.000,0.00,0.00,380,438,0,93,2.59,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,742,3.5,0.00,0
7.173,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.58,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.38,0.0,14.65,198,4.00,0.47,86,0.88,739,3.5,0.00,0
7.193,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,93,2.58,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.39,0.0,14.65,198,4.00,0.47,86,0.88,738,3.5,0.00,0
7.207,0.21,14.63,14.64,1.000,0.00,0.00,391,438,0,93,2.58,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,737,3.5,0.00,0
7.223,0.21,14.63,14.64,1.000,0.00,0.00,384,438,0,93,2.58,-11.06,206,0.00,5.11,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,738,3.5,0.00,0
7.237,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.58,-11.05,206,0.00,5.11,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.256,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,93,2.58,-11.05,206,0.00,5.11,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.281,0.21,14.63,14.64,1.000,0.00,0.00,377,438,0,93,2.58,-11.05,206,0.00,5.11,1.000,-5.47,0.00,14.40,0.0,14.65,198,4.00,0.47,86,0.88,742,3.5,0.00,0
7.301,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,93,2.58,-11.05,206,0.00,5.11,1.000,-5.47,0.00,14.41,0.0,14.65,198,4.00,0.47,86,0.88,743,3.5,0.00,0
7.315,0.21,14.63,14.64,1.000,0.00,0.00,380,438,0,93,2.58,-11.05,206,0.00,5.11,1.000,-5.47,0.00,14.42,0.0,14.65,198,4.00,0.48,86,0.88,743,3.5,0.00,0
7.342,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.57,-11.05,206,0.00,5.10,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.48,86,0.88,742,3.5,0.00,0
7.349,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.57,-11.05,206,0.00,5.10,1.000,-5.47,0.00,14.42,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.365,0.21,14.63,14.64,1.000,0.00,0.00,391,438,0,93,2.57,-11.05,206,0.00,5.10,1.000,-5.47,0.00,14.41,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.395,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,93,2.57,-11.05,206,0.00,5.10,1.000,-5.47,0.00,14.41,0.0,14.65,198,4.00,0.47,86,0.88,740,3.5,0.00,0
7.413,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,93,2.57,-11.06,206,0.00,5.10,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.47,86,0.88,742,3.5,0.00,0
7.428,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,93,2.57,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.44,0.0,14.65,198,4.00,0.48,86,0.86,743,3.5,0.00,0
7.456,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.57,-11.08,206,0.00,5.12,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.48,86,0.86,744,3.5,0.00,0
7.462,0.21,14.63,14.64,1.000,0.00,0.00,396,438,0,93,2.57,-11.08,206,0.00,5.13,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.48,86,0.86,745,3.5,0.00,0
7.477,0.21,14.63,14.64,1.000,0.00,0.00,386,438,0,93,2.57,-11.09,206,0.00,5.13,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.48,86,0.86,745,3.5,0.00,0
7.498,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.57,-11.09,206,0.00,5.14,1.000,-5.47,0.00,14.43,0.0,14.65,198,4.00,0.48,86,0.86,744,3.5,0.00,0
7.525,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.56,-11.09,206,0.00,5.14,1.000,-5.47,0.00,14.44,0.0,14.65,198,3.50,0.48,86,0.86,743,3.5,0.00,0
7.534,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-5.47,0.00,14.45,0.0,14.65,198,3.50,0.48,86,0.86,741,3.5,0.00,0
7.544,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,93,2.56,-11.09,206,0.00,5.15,1.000,-5.47,0.00,14.45,0.0,14.65,198,4.00,0.47,86,0.86,740,3.5,0.00,0
7.573,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,93,2.56,-11.10,206,0.00,5.15,1.000,-5.47,0.00,14.45,0.0,14.65,198,4.00,0.47,86,0.86,739,3.5,0.00,0
7.593,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,93,2.55,-11.10,206,0.00,5.16,1.000,-5.47,0.00,14.45,0.0,14.65,198,4.00,0.47,86,0.86,739,3.5,0.00,0
7.607,0.21,14.63,14.64,1.000,0.00,0.00,378,438,0,93,2.55,-11.11,206,0.00,5.16,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,739,3.5,0.00,0
7.629,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,93,2.55,-11.11,206,0.00,5.17,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,739,3.5,0.00,0
7.640,0.21,14.63,14.64,1.000,0.00,0.00,386,438,0,93,2.55,-11.12,206,0.00,5.17,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,739,3.5,0.00,0
7.668,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,93,2.55,-11.12,206,0.00,5.18,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,737,3.5,0.00,0
7.674,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.55,-11.12,206,0.00,5.18,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,737,3.5,0.00,0
7.685,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.55,-11.12,206,0.00,5.18,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.86,736,3.5,0.00,0
7.711,0.21,14.63,14.64,1.000,0.00,0.00,388,438,0,93,2.54,-11.12,206,0.00,5.17,1.000,-5.47,0.00,14.48,0.0,14.65,198,3.50,0.47,86,0.86,735,3.5,0.00,0
7.731,0.21,14.63,14.64,1.000,0.00,0.00,376,438,0,93,2.55,-11.12,206,0.00,5.17,1.000,-5.47,0.00,14.48,0.0,14.65,198,3.50,0.47,86,0.86,735,3.5,0.00,0
7.756,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.55,-11.12,206,0.00,5.18,1.000,-5.47,0.00,14.47,0.0,14.65,198,4.00,0.47,86,0.88,734,3.5,0.00,0
7.782,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.54,-11.12,206,0.00,5.17,1.000,-5.47,0.00,14.47,0.0,14.65,198,4.00,0.47,86,0.88,732,3.5,0.00,0
7.801,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,93,2.55,-11.12,206,0.00,5.17,1.000,-5.47,0.00,14.46,0.0,14.65,198,4.00,0.47,86,0.88,731,3.5,0.00,0
7.816,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.54,-11.10,206,0.00,5.16,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.88,731,3.5,0.00,0
7.842,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,93,2.54,-11.10,206,0.00,5.16,1.000,-5.47,0.00,14.50,0.0,14.65,198,4.00,0.47,86,0.86,730,3.5,0.00,0
7.850,0.21,14.63,14.64,1.000,0.00,0.00,391,438,0,93,2.54,-11.09,206,0.00,5.16,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,730,3.5,0.00,0
7.871,0.21,14.63,14.64,1.000,0.00,0.00,388,438,0,93,2.54,-11.09,206,0.00,5.15,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.88,731,3.5,0.00,0
7.886,0.21,14.63,14.64,1.000,0.00,0.00,388,438,0,93,2.55,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.88,733,3.5,0.00,0
7.911,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,93,2.55,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,734,3.5,0.00,0
7.925,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.55,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.50,0.0,14.65,198,4.00,0.47,86,0.86,735,3.5,0.00,0
7.950,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,93,2.55,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.88,735,3.5,0.00,0
7.970,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.55,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.88,736,3.5,0.00,0
7.985,0.21,14.63,14.64,1.000,0.00,0.00,380,438,0,93,2.55,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,734,3.5,0.00,0
8.011,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,95,2.54,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,734,3.5,0.00,0
8.035,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,95,2.54,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.50,0.0,14.65,198,4.00,0.47,86,0.86,733,3.5,0.00,0
8.051,0.21,14.63,14.64,1.000,0.00,0.00,384,438,0,95,2.54,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,733,3.5,0.00,0
8.068,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,95,2.54,-11.06,206,0.00,5.12,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.084,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.53,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.113,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,95,2.54,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,733,3.5,0.00,0
8.136,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.54,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.50,0.0,14.65,198,4.00,0.47,86,0.86,733,3.5,0.00,0
8.151,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,732,3.5,0.00,0
8.172,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,732,3.5,0.00,0
8.183,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,95,2.53,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.47,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.215,0.21,14.63,14.64,1.000,0.00,0.00,389,438,0,95,2.53,-11.07,206,0.00,5.12,1.000,-5.47,0.00,14.48,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.236,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.50,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.246,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,0.00,14.49,0.0,14.65,198,4.00,0.47,86,0.86,731,3.5,0.00,0
8.261,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,-0.78,14.46,0.0,14.65,198,4.00,0.47,86,0.88,730,3.5,0.00,0
8.275,0.21,14.63,14.64,1.000,0.00,0.00,394,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-5.47,-0.78,14.47,0.0,14.65,198,4.00,0.47,86,0.88,730,3.5,0.00,0
8.303,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.53,-11.06,206,0.00,5.13,1.000,-5.47,-1.56,14.48,0.0,14.65,198,4.00,0.47,86,0.88,729,3.5,0.00,0
8.317,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.52,-11.06,206,0.00,5.11,1.000,-5.47,-1.56,14.49,0.0,14.65,198,4.00,0.47,86,0.88,728,3.5,0.00,0
8.332,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,95,2.52,-11.05,206,0.00,5.11,1.000,-5.47,-1.56,14.48,0.0,14.65,198,4.00,0.47,86,0.88,728,3.5,0.00,0
8.346,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.52,-11.05,206,0.00,5.11,1.000,-5.47,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,727,3.5,0.00,0
8.385,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,95,2.52,-11.05,206,0.00,5.11,1.000,-5.47,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,728,3.5,0.00,0
8.405,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,95,2.53,-11.06,206,0.00,5.12,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,731,3.5,0.00,0
8.419,0.21,14.63,14.64,1.000,0.00,0.00,377,438,0,95,2.53,-11.07,206,0.00,5.12,1.000,-6.25,-2.34,14.49,0.0,14.65,198,4.00,0.47,86,0.88,731,3.5,0.00,0
8.429,0.21,14.63,14.64,1.000,0.00,0.00,378,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,732,3.5,0.00,0
8.451,0.21,14.63,14.64,1.000,0.00,0.00,398,438,0,95,2.54,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.00,0.47,86,0.88,733,3.5,0.00,0
8.467,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.00,0.47,86,0.88,729,3.5,0.00,0
8.488,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,95,2.52,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.00,0.47,86,0.88,727,3.5,0.00,0
8.504,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.52,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.00,0.46,86,0.88,727,3.5,0.00,0
8.522,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,95,2.52,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.49,0.0,14.65,198,4.00,0.46,86,0.88,727,3.5,0.00,0
8.546,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,95,2.52,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,727,3.5,0.00,0
8.571,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,95,2.53,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.00,0.47,86,0.88,727,3.5,0.00,0
8.585,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.53,-11.08,206,0.00,5.13,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.00,0.47,86,0.88,727,3.5,0.00,0
8.603,0.21,14.63,14.64,1.000,0.00,0.00,396,438,0,95,2.52,-11.08,206,0.00,5.14,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.00,0.47,86,0.88,726,3.5,0.00,0
8.622,0.21,14.63,14.64,1.000,0.00,0.00,379,438,0,95,2.52,-11.07,206,0.00,5.14,1.000,-6.25,-2.34,14.49,0.0,14.65,198,4.50,0.46,86,0.88,724,3.5,0.00,0
8.649,0.21,14.63,14.64,1.000,0.00,0.00,382,438,0,95,2.52,-11.07,206,0.00,5.13,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.50,0.46,86,0.88,723,3.5,0.00,0
8.661,0.21,14.63,14.64,1.000,0.00,0.00,387,438,0,95,2.52,-11.05,206,0.00,5.13,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.50,0.46,86,0.88,723,3.5,0.00,0
8.686,0.21,14.63,14.64,1.000,0.00,0.00,387,438,0,95,2.51,-11.05,206,0.00,5.11,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.50,0.46,86,0.88,721,3.5,0.00,0
8.707,0.21,14.63,14.64,1.000,0.00,0.00,372,438,0,95,2.51,-11.05,206,0.00,5.11,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.50,0.46,86,0.88,721,3.5,0.00,0
8.716,0.21,14.63,14.64,1.000,0.00,0.00,392,438,0,95,2.51,-11.06,206,0.00,5.11,1.000,-6.25,-2.34,14.48,0.0,14.65,198,4.50,0.46,86,0.88,723,3.5,0.00,0
8.731,0.21,14.63,14.64,1.000,0.00,0.00,393,438,0,95,2.52,-11.06,206,0.00,5.11,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.50,0.46,86,0.88,723,3.5,0.00,0
8.745,0.21,14.63,14.64,1.000,0.00,0.00,378,438,0,95,2.52,-11.07,206,0.00,5.12,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.50,0.46,86,0.88,723,3.5,0.00,0
8.771,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.52,-11.07,206,0.00,5.12,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.50,0.46,86,0.88,724,3.5,0.00,0
8.792,0.21,14.63,14.64,1.000,0.00,0.00,385,438,0,95,2.52,-11.06,206,0.00,5.12,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.50,0.46,86,0.88,724,3.5,0.00,0
8.806,0.21,14.63,14.64,1.000,0.00,0.00,381,438,0,95,2.52,-11.06,206,0.00,5.12,1.000,-6.25,-2.34,14.47,0.0,14.65,198,4.50,0.46,86,0.88,722,3.5,0.00,0
8.821,0.21,14.63,14.64,1.000,0.00,0.00,390,438,0,95,2.52,-11.06,206,0.00,5.12,1.000,-6.25,-2.34,14.46,0.0,14.65,198,4.50,0.46,86,0.88,722,3.5,0.00,0
