Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
28.409,0.49,14.64,14.64,1.000,0.00,0.00,896,929,3,90,23.46,-7.38,151,84.46,2.23,1.000,-8.59,-8.59,13.76,12.5,14.65,171,26.50,2.98,84,1.98,2798,16.5,0.00,0
28.423,0.52,14.64,14.64,1.000,0.00,0.00,919,982,3,88,24.94,-7.21,151,89.25,2.42,1.000,-8.59,-8.59,13.63,13.3,14.65,171,26.50,2.99,84,2.08,2804,18.0,0.00,0
28.448,0.54,14.64,14.64,1.000,0.00,0.00,898,1048,3,88,25.39,-7.13,151,94.14,2.57,1.000,-8.59,-8.59,13.60,14.1,14.65,171,26.50,2.99,84,2.08,2805,18.0,0.00,0
28.471,0.56,14.63,14.64,1.000,0.00,0.00,992,1101,3,88,26.70,-7.01,151,99.84,2.86,1.000,-8.59,-8.59,13.60,14.9,14.65,171,26.00,2.99,84,2.16,2807,18.8,0.00,0
28.480,0.58,14.62,14.64,1.000,0.00,0.00,1012,1101,3,88,27.25,-6.74,151,100.62,2.97,1.000,-8.59,-8.59,13.65,14.9,14.65,171,26.00,2.99,84,2.16,2808,18.8,0.00,0
28.496,0.59,14.62,14.64,1.000,0.00,0.00,1051,1155,3,88,28.21,-6.07,151,100.61,2.13,1.000,-8.59,-8.59,13.92,14.9,14.65,171,25.00,2.99,84,2.26,2804,19.6,0.00,0
28.527,0.61,14.61,14.64,1.000,0.00,0.00,1152,1208,3,88,29.21,-5.85,151,100.29,1.88,1.000,-8.59,-8.59,14.13,14.9,14.65,171,25.00,2.99,84,2.26,2805,19.6,0.00,0
28.541,0.65,14.60,14.64,1.000,0.00,0.00,1150,1261,3,88,30.52,-5.54,151,99.09,1.51,1.000,-8.59,-8.59,14.39,14.9,14.65,171,24.00,2.99,84,2.30,2802,19.6,0.00,0
28.560,0.66,14.60,14.64,1.000,0.00,0.00,1161,1327,3,88,31.54,-5.44,151,99.01,1.37,1.000,-8.59,-8.59,14.48,14.9,14.65,171,24.00,2.99,84,2.30,2806,19.6,0.00,0
28.575,0.67,14.60,14.64,1.000,0.00,0.00,1277,1327,3,88,31.56,-5.53,151,96.95,1.32,1.000,-8.59,-8.59,14.69,14.5,14.65,171,23.50,2.99,84,2.28,2808,19.2,0.00,0
28.589,0.67,14.60,14.64,1.000,0.00,0.00,1338,1327,3,90,31.77,-5.46,151,91.62,1.32,1.000,-8.59,-8.59,14.80,13.7,14.65,171,23.50,2.99,84,2.28,2808,19.2,0.00,0
28.614,0.67,14.60,14.64,1.000,0.00,0.00,1334,1327,3,88,31.86,-5.63,151,89.65,0.84,1.000,-8.59,-8.59,14.84,13.3,14.65,171,23.00,2.99,84,2.26,2805,18.8,0.00,0
28.638,0.67,14.60,14.64,1.000,0.00,0.00,1304,1327,3,90,31.48,-5.66,151,86.80,0.73,1.000,-8.59,-8.59,15.19,12.5,14.65,171,23.00,2.99,84,2.26,2807,18.8,0.00,0
28.646,0.66,14.60,14.64,1.000,0.00,0.00,1370,1327,3,90,31.43,-5.63,151,85.91,0.61,1.000,-8.59,-8.59,15.34,12.5,14.65,171,23.00,2.99,84,2.22,2808,18.4,0.00,0
28.660,0.66,14.60,14.64,1.000,0.00,0.00,1356,1327,3,90,31.44,-5.50,151,85.90,0.53,1.000,-8.59,-8.59,15.36,12.5,14.65,171,23.00,2.99,84,2.22,2808,18.4,0.00,0
28.687,0.67,14.60,14.64,1.000,0.00,0.00,1367,1327,3,90,31.48,-5.44,151,81.03,0.28,1.000,-8.59,-8.59,15.34,11.8,14.65,171,23.00,2.99,84,2.22,2807,18.4,0.00,0
28.708,0.67,14.60,14.64,1.000,0.00,0.00,1352,1327,3,90,31.77,-5.35,151,76.95,-0.27,1.000,-8.59,-8.59,15.43,11.4,14.65,171,23.00,2.99,84,2.22,2806,18.0,0.00,0
28.732,0.66,14.60,14.64,1.000,0.00,0.00,1352,1327,3,90,30.67,-5.67,151,72.41,-0.36,1.000,-8.59,-8.59,15.52,10.6,14.65,171,23.00,2.99,84,2.16,2807,17.3,0.00,0
28.753,0.63,14.60,14.64,1.000,0.00,0.00,1318,1327,3,90,30.19,-5.91,151,71.94,-0.40,1.000,-8.59,-8.59,15.58,10.2,14.65,171,23.00,2.99,84,2.16,2811,17.3,0.00,0
28.764,0.62,14.60,14.64,1.000,0.00,0.00,1345,1261,3,90,29.53,-6.20,151,71.03,-0.26,1.000,-8.59,-8.59,15.54,10.2,14.65,171,24.00,3.00,84,2.10,2814,16.5,0.00,0
28.779,0.62,14.61,14.64,1.000,0.00,0.00,1292,1261,3,90,29.33,-6.30,151,69.78,-0.00,1.000,-8.59,-8.59,15.55,10.2,14.65,171,24.00,3.00,84,2.10,2815,16.5,0.00,0
28.799,0.62,14.61,14.64,1.000,0.00,0.00,1285,1261,3,90,29.02,-6.32,151,68.22,-0.06,1.000,-8.59,-8.59,15.52,9.8,14.65,171,24.00,3.00,84,2.10,2813,16.5,0.00,0
28.814,0.61,14.61,14.64,1.000,0.00,0.00,1238,1208,3,90,28.84,-6.21,151,60.99,-0.06,1.000,-8.59,-8.59,15.44,9.4,14.65,171,24.00,2.40,84,2.12,2813,15.7,0.00,0
28.824,0.61,14.61,14.64,1.000,0.00,0.00,1255,1208,3,90,28.47,-6.22,151,57.29,-0.72,1.000,-8.59,-8.59,15.42,8.6,14.65,171,24.00,2.40,84,2.12,2810,15.7,0.00,0
28.844,0.59,14.61,14.64,1.000,0.00,0.00,1252,1208,3,90,27.82,-6.38,151,55.83,-1.00,1.000,-8.59,-8.59,15.39,8.6,14.65,171,24.50,2.39,84,2.02,2806,14.1,0.00,0
28.860,0.57,14.62,14.64,1.000,0.00,0.00,1206,1155,3,90,26.77,-6.67,151,55.86,-0.82,1.000,-8.59,-8.59,15.37,8.6,14.65,171,24.50,2.39,84,2.02,2804,14.1,0.00,0
28.881,0.56,14.62,14.64,1.000,0.00,0.00,1193,1155,3,90,26.34,-6.87,151,58.94,-0.33,1.000,-8.59,-8.59,15.46,9.0,14.65,171,24.50,2.39,84,2.02,2803,14.1,0.00,0
28.899,0.54,14.63,14.64,1.000,0.00,0.00,1176,1101,3,90,25.56,-7.16,151,64.08,0.06,1.000,1.56,-8.59,15.44,9.4,14.65,171,25.00,2.39,84,1.92,2807,14.1,0.00,0
28.929,0.53,14.64,14.64,1.000,0.00,0.00,1156,1048,3,90,25.23,-7.46,151,66.20,0.79,1.000,1.56,-8.59,15.40,9.8,14.65,171,25.00,2.39,84,1.92,2816,14.1,0.00,0
28.943,0.53,14.64,14.64,1.000,0.00,0.00,1130,1048,3,90,25.02,-7.57,151,73.01,1.33,1.000,1.56,-8.59,15.30,10.6,14.65,171,26.00,3.00,84,1.94,2819,15.3,0.00,0
28.968,0.53,14.64,14.64,1.000,0.00,0.00,1092,1048,3,90,25.07,-7.43,151,77.03,1.71,1.000,1.56,-8.59,15.17,11.4,14.65,171,26.00,3.00,84,1.94,2823,15.3,0.00,0
28.990,0.53,14.64,14.64,1.000,0.00,0.00,1037,1048,3,90,25.32,-7.15,151,77.08,1.56,1.000,1.56,-8.59,14.83,11.4,14.65,171,26.00,3.01,84,2.06,2820,16.5,0.00,0
29.006,0.54,14.64,14.64,1.000,0.00,0.00,1054,1048,3,88,25.83,-6.92,151,76.70,1.32,1.000,1.56,-8.59,14.61,11.4,14.65,171,25.50,3.01,84,2.10,2819,17.3,0.00,0
29.037,0.54,14.63,14.64,1.000,0.00,0.00,1029,1048,3,88,26.19,-6.77,151,75.83,1.04,1.000,1.56,-8.59,14.39,11.0,14.65,171,25.50,3.01,84,2.10,2821,17.3,0.00,0
29.051,0.56,14.63,14.64,1.000,0.00,0.00,1064,1101,3,88,26.49,-6.82,151,68.89,0.83,1.000,1.56,-8.59,14.10,10.2,14.65,171,25.50,3.01,84,2.10,2820,16.5,0.00,0
29.072,0.56,14.63,14.64,1.000,0.00,0.00,1076,1101,3,88,26.58,-6.88,151,67.61,0.49,1.000,1.56,-8.59,13.93,9.8,14.65,171,25.50,3.01,84,2.10,2819,16.5,0.00,0
29.082,0.56,14.63,14.64,1.000,0.00,0.00,1112,1101,3,88,26.54,-6.98,151,65.31,0.45,1.000,1.56,-8.59,13.87,9.8,14.65,171,25.50,3.01,84,2.08,2820,16.1,0.00,0
29.108,0.56,14.63,14.64,1.000,0.00,0.00,1132,1101,3,88,26.40,-7.03,151,64.55,0.33,1.000,1.56,-8.59,13.85,9.4,14.65,171,25.50,3.01,84,2.08,2822,16.1,0.00,0
29.122,0.54,14.63,14.64,1.000,0.00,0.00,1124,1101,3,88,26.08,-7.00,151,62.39,0.31,1.000,1.56,-8.59,13.81,9.0,14.65,171,25.50,3.01,84,2.06,2824,15.7,0.00,0
29.142,0.54,14.63,14.64,1.000,0.00,0.00,1107,1101,3,88,25.89,-6.93,151,58.60,-0.00,1.000,1.56,-8.59,13.82,9.0,14.65,171,25.50,3.01,84,2.06,2823,15.7,0.00,0
29.162,0.54,14.63,14.64,1.000,0.00,0.00,1098,1101,3,88,25.52,-6.97,151,56.31,-0.22,1.000,1.56,-8.59,13.88,9.0,14.65,171,25.50,3.01,84,2.04,2820,14.5,0.00,0
29.180,0.53,14.64,14.64,1.000,0.00,0.00,1109,1048,3,88,25.16,-6.96,151,46.79,-0.66,1.000,1.56,-8.59,13.95,7.8,14.65,171,25.50,3.01,84,2.04,2820,14.5,0.00,0
29.205,0.52,14.64,14.64,1.000,0.00,0.00,1104,1048,3,88,24.73,-7.14,151,36.79,-1.23,1.000,1.56,-8.59,13.98,6.7,14.65,171,25.50,3.01,84,2.04,2818,14.5,0.00,0
29.225,0.50,14.64,14.64,1.000,0.00,0.00,1056,1048,3,88,23.78,-7.56,151,31.79,-1.76,1.000,1.56,-8.59,14.03,5.1,14.65,171,26.00,3.01,84,1.92,2817,12.2,0.00,0
29.249,0.47,14.64,14.64,1.000,0.00,0.00,1005,929,3,88,21.48,-8.43,151,19.62,-2.13,1.000,1.56,-8.59,14.04,2.0,14.65,171,26.50,3.00,84,1.70,2817,9.0,0.00,0
29.269,0.43,14.63,14.64,1.000,0.00,0.00,973,810,3,88,19.73,-8.75,151,19.25,-1.61,1.000,1.56,-8.59,14.05,0.8,14.65,171,26.50,3.00,84,1.70,2815,9.0,0.00,0
29.283,0.39,14.62,14.64,1.000,0.00,0.00,878,730,3,88,18.21,-8.94,151,18.50,-1.35,1.000,1.56,-8.59,14.04,0.0,14.65,171,26.50,3.00,84,1.70,2812,9.0,0.00,0
29.304,0.36,14.61,14.64,1.000,0.00,0.00,836,730,3,88,16.99,-9.04,151,18.12,-1.11,1.000,1.56,-8.59,14.03,0.0,14.65,171,28.00,2.40,84,1.50,2811,8.6,0.00,0
29.319,0.35,14.60,14.64,1.000,0.00,0.00,747,464,3,88,15.91,-9.25,151,17.38,-1.11,1.000,1.56,-8.59,14.02,0.0,14.65,171,28.00,2.40,84,1.50,2805,8.6,0.00,0
29.333,0.32,14.59,14.64,1.000,0.00,0.00,700,464,3,88,14.89,-9.40,151,16.62,-0.86,1.000,1.56,-8.59,13.91,0.0,14.65,171,28.00,2.39,84,1.48,2800,8.6,0.00,0
29.352,0.30,14.59,14.64,1.000,0.00,0.00,649,464,3,88,14.24,-9.47,151,15.88,-0.86,1.000,1.56,-8.59,13.87,0.0,14.65,171,28.00,2.39,84,1.48,2798,8.6,0.00,0
29.376,0.28,14.58,14.59,1.000,0.00,0.00,599,464,3,88,13.48,-9.86,151,15.12,-0.66,1.000,-8.59,-8.59,13.79,0.0,14.65,171,27.50,1.79,84,1.42,2794,8.6,0.00,0
29.390,0.27,14.57,14.59,1.000,0.00,0.00,524,464,3,88,12.59,-10.27,151,14.38,-0.29,1.000,-8.59,-8.59,13.76,0.0,14.65,171,27.50,1.79,84,1.42,2793,8.6,0.00,0
29.426,0.26,14.56,14.59,1.000,0.00,0.00,487,464,3,88,11.90,-10.43,151,13.62,-0.06,1.000,-8.59,-8.59,13.77,0.0,14.65,171,27.00,1.79,84,1.32,2787,7.8,0.00,0
29.447,0.23,14.56,14.64,1.000,0.00,0.00,429,464,3,88,11.20,-10.66,151,12.50,0.11,1.000,-8.59,-8.59,13.75,0.0,14.65,171,27.00,1.79,84,1.32,2780,7.8,0.00,0
29.462,0.23,14.57,14.64,1.000,0.00,0.00,449,464,3,88,10.76,-10.71,151,12.12,0.11,1.000,-8.59,-8.59,13.78,0.0,14.65,171,26.00,1.78,84,1.32,2782,7.5,0.00,0
29.474,0.22,14.57,14.82,1.000,0.00,0.00,447,464,3,88,10.09,-10.81,151,11.38,0.15,1.000,-8.59,-8.59,13.74,0.0,14.65,171,26.00,1.78,84,1.32,2775,7.5,0.00,0
29.492,0.21,14.57,14.87,1.000,0.00,0.00,481,464,3,88,9.75,-10.89,151,10.62,0.15,1.000,0.00,-8.59,13.72,0.0,14.65,171,25.50,1.77,84,1.26,2774,7.5,0.00,0
29.511,0.19,14.58,14.93,1.000,0.00,0.00,471,464,3,88,9.18,-11.28,151,9.88,0.41,1.000,0.00,-8.59,13.71,0.0,14.65,171,25.50,1.77,84,1.26,2768,7.5,0.00,0
29.535,0.18,14.58,14.99,1.000,0.00,0.00,504,464,3,88,8.91,-11.38,151,9.12,0.41,1.000,0.00,-8.59,13.71,0.0,14.65,171,25.00,1.18,84,1.24,2782,7.5,0.00,0
29.551,0.18,14.58,14.99,1.000,0.00,0.00,480,464,3,88,8.56,-11.52,151,8.38,0.64,1.000,0.00,-8.59,13.78,0.0,14.65,171,25.00,1.18,84,1.24,2793,7.5,0.00,0
29.570,0.17,14.58,14.99,1.000,0.00,0.00,490,464,3,88,8.38,-11.51,151,7.62,0.64,1.000,0.00,-8.59,13.83,0.0,14.65,171,24.00,1.20,84,1.24,2805,7.5,0.00,0
29.585,0.17,14.59,14.99,1.000,0.00,0.00,490,464,3,88,8.19,-11.52,151,6.88,0.57,1.000,0.00,-8.59,13.94,0.0,14.65,171,24.00,1.20,84,1.24,2816,7.5,0.00,0
29.613,0.17,14.59,14.99,1.000,0.00,0.00,493,464,3,88,8.00,-11.49,151,6.12,0.53,1.000,0.00,-8.59,14.07,0.0,14.65,171,23.00,1.20,84,1.26,2820,7.1,0.00,0
29.638,0.16,14.59,14.99,1.000,0.00,0.00,484,464,3,88,7.81,-11.57,151,5.38,0.45,1.000,0.00,-8.59,14.20,0.0,14.65,171,23.00,1.20,84,1.26,2820,7.1,0.00,0
29.645,0.16,14.59,14.99,1.000,0.00,0.00,471,464,3,88,7.66,-11.68,151,5.00,0.52,1.000,0.00,-8.59,14.32,1.6,14.65,171,22.50,1.20,84,1.18,2810,7.1,0.00,0
29.660,0.16,14.59,14.99,1.000,0.00,0.00,437,464,3,88,7.45,-11.79,151,12.54,0.84,1.000,0.00,-8.59,14.46,3.1,14.65,171,22.50,1.20,84,1.18,2809,7.1,0.00,0
29.687,0.16,14.59,14.93,1.000,0.00,0.00,417,464,3,88,7.35,-11.87,151,19.45,1.51,1.000,0.00,-8.59,14.55,5.1,14.65,171,22.50,1.20,84,1.18,2789,7.1,0.00,0
29.708,0.16,14.59,14.93,1.000,0.00,0.00,385,464,3,88,7.35,-11.91,151,26.98,2.07,1.000,-0.78,-8.59,14.75,6.3,14.65,171,23.00,1.19,84,1.14,2774,8.2,0.00,0
29.732,0.16,14.59,14.93,1.000,0.00,0.00,349,464,3,88,7.63,-11.68,151,31.30,2.51,1.000,0.78,-8.59,15.01,8.2,14.65,171,23.50,1.18,84,1.28,2770,9.4,0.00,0
29.746,0.16,14.59,14.93,1.000,0.00,0.00,350,464,3,88,7.80,-11.57,151,33.24,2.51,1.000,0.78,-8.59,15.16,11.4,14.65,171,23.50,1.18,84,1.28,2776,9.4,0.00,0
29.771,0.17,14.59,14.93,1.000,0.00,0.00,327,464,3,88,7.93,-11.48,151,34.49,2.48,1.000,2.34,-8.59,15.42,13.7,14.65,171,24.00,1.78,84,1.40,2781,10.2,0.00,0
29.786,0.17,14.59,14.93,1.000,0.00,0.00,334,464,3,88,8.12,-11.53,151,37.46,2.69,1.000,2.34,-8.59,15.93,18.4,14.65,171,24.00,1.78,84,1.40,2801,10.2,0.00,0
29.810,0.17,14.59,14.93,1.000,0.00,0.00,318,464,3,88,8.57,-11.46,151,40.86,2.97,1.000,3.91,-8.59,15.73,19.2,14.65,171,25.00,1.80,84,1.48,2805,11.0,0.00,0
29.825,0.18,14.58,14.93,1.000,0.00,0.00,290,464,3,88,8.92,-11.39,151,44.49,3.16,1.000,3.91,-8.59,15.99,20.4,14.65,171,25.00,1.80,84,1.48,2813,11.0,0.00,0
29.852,0.19,14.58,14.87,1.000,0.00,0.00,323,464,3,88,9.28,-11.36,151,48.31,3.37,1.000,5.47,-8.59,16.27,20.8,14.65,171,12.50,1.80,84,1.56,2806,11.8,0.00,0
29.865,0.21,14.58,14.87,1.000,0.00,0.00,299,464,3,88,9.91,-11.00,151,52.23,3.54,1.000,5.47,-8.59,16.35,21.6,14.65,171,12.50,1.80,84,1.56,2784,11.8,0.00,0
29.895,0.22,14.58,14.82,1.000,0.00,0.00,325,464,3,88,10.51,-10.82,151,56.34,3.56,1.000,6.25,-8.59,16.10,22.0,14.65,171,26.50,2.37,84,1.70,2782,12.5,0.00,0
29.918,0.23,14.57,14.76,1.000,0.00,0.00,338,464,3,88,11.42,-10.54,151,72.25,3.54,1.000,6.25,-8.59,15.64,22.4,14.65,171,26.50,2.37,84,1.70,2778,12.5,0.00,0
29.942,0.27,14.56,14.59,1.000,0.00,0.00,356,464,3,88,13.55,-10.22,151,92.96,5.30,1.000,3.91,-8.59,14.80,22.7,14.65,171,27.00,2.37,84,1.76,2783,14.9,0.00,0
29.969,0.31,14.57,14.59,1.000,0.00,0.00,370,544,3,88,14.65,-10.02,151,106.81,6.21,1.000,3.91,-8.59,14.67,22.7,14.65,171,27.00,2.37,84,1.76,2783,14.9,0.00,0
29.995,0.37,14.59,14.59,1.000,0.00,0.00,434,637,3,88,17.50,-9.41,151,120.76,6.87,1.000,1.56,-8.59,14.45,23.1,14.65,172,27.00,2.38,84,2.00,2793,17.6,0.00,0
30.002,0.40,14.61,14.64,1.000,0.00,0.00,520,756,3,88,20.13,-9.20,151,134.79,7.50,1.000,0.00,-8.59,14.38,23.5,14.65,172,28.00,3.58,84,2.20,2793,20.4,0.00,0
30.017,0.45,14.63,14.64,1.000,0.00,0.00,566,876,3,88,21.61,-7.90,151,148.93,7.39,1.000,0.00,-8.59,14.32,23.9,14.65,172,28.00,3.58,84,2.20,2807,20.4,0.00,0
30.035,0.48,14.63,14.64,1.000,0.00,0.00,651,929,3,88,24.17,-7.66,151,156.03,7.83,1.000,0.00,-8.59,14.28,24.3,14.65,172,28.00,3.58,84,2.20,2820,20.4,0.00,0
30.060,0.58,14.63,14.64,1.000,0.00,0.00,833,1155,3,88,28.79,-6.39,151,171.10,7.87,1.000,-0.78,-8.59,14.37,24.3,14.65,172,26.00,4.22,84,2.38,2841,22.7,0.00,0
30.075,0.63,14.62,14.64,1.000,0.00,0.00,919,1155,3,88,30.46,-6.05,151,170.95,7.21,1.000,-0.78,-8.59,14.48,24.3,14.65,172,26.00,4.22,84,2.38,2852,22.7,0.00,0
30.092,0.66,14.62,14.64,1.000,0.00,0.00,1014,1340,3,88,33.21,-5.58,151,170.88,7.21,1.000,0.00,-8.59,14.53,24.3,14.65,172,18.50,4.26,84,2.48,2859,23.5,0.00,0
30.118,0.78,14.60,14.64,1.000,0.00,0.00,1237,1593,3,88,36.62,-5.13,151,170.05,6.06,1.000,0.00,-8.59,14.50,23.9,14.65,172,18.50,4.26,84,2.48,2829,23.5,0.00,0
30.143,0.76,14.60,14.64,1.000,0.00,0.00,1406,1593,3,88,36.95,-4.81,151,169.59,6.02,1.000,0.00,-8.59,14.42,23.9,14.65,172,16.50,3.62,84,2.48,2820,22.7,0.00,0
30.153,0.80,14.51,14.64,1.000,0.00,0.00,1517,1593,3,88,37.53,-4.76,151,170.49,5.88,1.000,0.00,-8.59,14.47,23.9,14.65,172,16.50,3.62,84,2.48,2785,22.7,0.00,0
30.177,0.81,14.51,14.64,1.000,0.00,0.00,1625,1593,3,88,38.35,-4.48,151,171.20,5.88,1.000,0.00,-8.59,14.50,24.3,14.65,172,21.00,3.55,84,2.48,2766,22.7,0.00,0
30.191,0.83,14.46,14.53,1.000,0.00,0.00,1675,1593,3,88,38.45,-4.28,151,172.40,5.62,1.000,0.00,-8.59,14.55,24.3,14.65,172,21.00,3.55,84,2.48,2750,22.7,0.00,0
30.206,0.85,14.41,14.42,1.000,0.00,0.00,1630,1593,3,88,40.04,-3.91,151,178.79,5.29,1.000,0.78,-8.59,14.57,25.1,14.65,172,20.50,3.53,84,2.46,2758,23.1,0.00,0
30.224,0.88,14.32,14.36,1.000,0.00,0.00,1734,1646,3,88,40.93,-3.71,151,182.84,5.41,1.000,0.78,-8.59,14.47,25.9,14.65,172,20.50,3.53,84,2.46,2779,23.1,0.00,0
30.238,0.88,14.23,14.31,1.000,0.00,0.00,1712,1646,3,88,42.04,-3.79,151,193.88,6.10,1.000,1.56,-8.59,14.40,26.7,14.65,172,19.50,4.17,84,2.46,2794,24.3,0.00,0
30.267,0.92,14.17,14.31,1.000,0.00,0.00,1679,1712,3,88,43.44,-3.73,151,198.98,6.87,1.000,1.56,-8.59,14.30,27.5,14.65,172,19.50,4.17,84,2.46,2822,24.3,0.00,0
30.282,0.93,14.05,14.20,1.000,0.00,0.00,1751,1765,3,88,44.58,-3.68,151,198.24,7.00,1.000,1.56,-8.59,14.25,27.1,14.65,172,15.50,4.23,84,2.50,2830,24.7,0.00,0
30.300,0.96,13.90,14.04,1.000,0.00,0.00,1805,1765,3,88,45.56,-3.60,151,197.04,6.80,1.000,1.56,-8.59,14.09,27.1,14.65,172,15.50,4.23,84,2.50,2830,24.7,0.00,0
30.315,0.97,13.76,13.89,1.000,0.00,0.00,1800,1765,3,88,45.83,-3.33,151,194.30,6.49,1.000,1.56,-8.59,13.95,26.7,14.65,172,15.50,4.23,84,2.50,2813,24.7,0.00,0
30.346,0.98,13.76,13.89,1.000,0.00,0.00,1793,1818,3,90,46.63,-2.94,151,186.80,5.78,1.000,1.56,-8.59,13.80,25.9,14.65,172,17.50,4.20,84,2.54,2804,24.3,0.00,0
30.368,1.00,13.62,13.73,1.000,0.00,0.00,1840,1818,3,90,46.67,-2.69,151,179.24,4.78,1.000,1.56,-8.59,13.63,25.1,14.65,172,16.50,4.77,84,2.52,2794,23.5,0.00,0
30.392,0.98,13.74,13.78,1.000,0.00,0.00,1802,1818,3,90,46.29,-2.95,151,173.99,4.31,1.000,1.56,-8.59,13.35,24.3,14.65,172,16.50,4.77,84,2.52,2795,23.5,0.00,0
30.416,0.98,13.74,13.89,1.000,0.00,0.00,1819,1818,3,90,46.17,-3.06,151,173.93,4.31,1.000,-0.78,-8.59,13.24,24.3,14.65,172,17.00,4.17,84,2.46,2804,23.1,0.00,0
30.432,0.97,13.76,13.84,1.000,0.00,0.00,1909,1818,3,90,45.94,-3.19,151,175.51,4.65,1.000,-0.78,-8.59,12.92,24.7,14.65,172,17.00,4.17,84,2.46,2816,23.1,0.00,0
30.456,0.97,13.76,13.89,1.000,0.00,0.00,1827,1818,3,90,45.87,-3.34,151,178.91,4.65,1.000,-3.12,-8.59,12.84,25.1,14.65,172,17.50,4.21,84,2.48,2826,23.5,0.00,0
30.472,0.97,13.76,13.89,1.000,0.00,0.00,1924,1818,3,90,46.40,-3.26,151,183.55,5.29,1.000,-3.12,-8.59,12.77,25.5,14.65,172,17.50,4.21,84,2.48,2830,23.5,0.00,0
30.495,0.98,13.76,13.89,1.000,0.00,0.00,1870,1818,3,90,47.02,-2.86,151,187.12,5.29,1.000,-3.91,-8.59,12.79,25.9,14.65,172,17.50,4.23,84,2.52,2829,23.9,0.00,0
30.515,1.01,13.54,13.84,1.000,0.00,0.00,1874,1818,3,90,47.55,-2.63,151,187.15,4.94,1.000,-3.91,-8.59,12.75,25.9,14.65,172,17.50,4.23,84,2.52,2827,23.9,0.00,0
30.533,1.01,13.54,13.68,1.000,0.00,0.00,1929,1818,3,90,47.73,-2.48,151,186.57,4.94,1.000,-3.91,-8.59,12.90,25.9,14.65,172,17.00,4.22,84,2.54,2824,23.9,0.00,0
30.558,1.01,13.47,13.68,1.000,0.00,0.00,1879,1818,3,90,48.02,-2.43,151,186.57,4.69,1.000,-3.91,-8.59,13.02,25.9,14.65,172,17.00,4.22,84,2.54,2825,23.9,0.00,0
30.578,1.02,13.47,13.59,1.000,0.00,0.00,1899,1818,3,90,47.99,-2.54,151,186.57,4.69,1.000,-2.34,-8.59,13.17,25.9,14.65,172,16.50,4.82,84,2.52,2823,23.9,0.00,0
30.591,1.02,13.47,13.59,1.000,0.00,0.00,1814,1818,3,90,48.19,-2.61,151,186.51,4.80,1.000,-2.34,-8.59,13.14,25.9,14.65,172,16.50,4.82,84,2.52,2829,23.9,0.00,0
30.602,1.02,13.47,13.59,1.000,0.00,0.00,1803,1818,3,90,48.42,-2.71,151,187.57,4.86,1.000,-2.34,-8.59,13.13,25.9,14.65,172,16.50,4.84,84,2.52,2837,23.9,0.00,0
30.625,1.02,13.47,13.59,1.000,0.00,0.00,1859,1818,3,90,48.59,-2.72,151,188.07,5.04,1.000,-2.34,-8.59,13.10,26.3,14.65,172,16.50,4.84,84,2.52,2843,23.9,0.00,0
30.641,1.02,13.47,13.59,1.000,0.00,0.00,1902,1818,3,90,48.79,-2.67,151,189.84,5.11,1.000,-3.12,-8.59,13.03,26.3,14.65,172,16.50,4.86,84,2.56,2848,24.3,0.00,0
30.671,1.02,13.47,13.59,1.000,0.00,0.00,1810,1818,3,90,48.96,-2.40,151,193.90,5.20,1.000,-3.12,-8.59,13.06,26.7,14.65,172,16.50,4.86,84,2.56,2849,24.3,0.00,0
30.687,1.03,13.41,13.54,1.000,0.00,0.00,1908,1871,3,90,49.47,-2.12,151,195.61,5.14,1.000,-3.12,-8.59,13.04,27.1,14.65,172,16.00,4.86,84,2.60,2852,24.3,0.00,0
30.704,1.03,13.33,13.49,1.000,0.00,0.00,1874,1871,3,90,49.88,-1.88,151,195.60,4.99,1.000,-3.12,-8.59,13.06,27.1,14.65,172,16.00,4.86,84,2.60,2853,24.3,0.00,0
30.731,1.05,13.33,13.49,1.000,0.00,0.00,1915,1871,3,90,50.25,-1.68,151,195.04,4.67,1.000,-2.34,-8.59,13.04,27.1,14.65,172,16.00,4.86,84,2.58,2852,24.3,0.00,0
30.740,1.06,13.30,13.44,1.000,0.00,0.00,1849,1871,3,90,50.15,-1.79,151,195.11,4.61,1.000,-2.34,-8.59,13.10,27.1,14.65,172,16.00,4.86,84,2.58,2846,24.3,0.00,0
