Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
15.805,0.56,14.62,14.53,1.000,0.00,0.00,989,690,3,86,23.19,-8.13,101,17.38,-2.90,1.000,-4.69,-8.59,14.13,0.0,14.65,108,18.50,2.65,86,1.58,2502,9.8,0.00,0
15.820,0.54,14.63,14.70,1.000,0.00,0.00,937,690,3,86,22.23,-8.21,101,17.00,-2.17,1.000,0.00,-8.59,14.18,0.0,14.65,108,19.00,2.67,86,1.50,2504,9.4,0.00,0
15.847,0.50,14.64,14.70,1.000,0.00,0.00,870,690,3,86,21.14,-8.55,101,16.25,-1.90,1.000,0.00,-8.59,14.27,0.0,14.65,108,19.00,2.67,86,1.50,2513,9.4,0.00,0
15.855,0.49,14.64,14.70,1.000,0.00,0.00,843,690,3,86,19.98,-8.94,101,15.50,-1.46,1.000,0.00,-8.59,14.35,0.0,14.65,108,19.50,2.66,86,1.46,2496,9.4,0.00,0
15.883,0.47,14.63,14.70,1.000,0.00,0.00,820,690,3,86,19.21,-9.16,101,14.75,-1.53,1.000,0.00,-8.59,14.38,0.0,14.65,108,19.50,2.66,86,1.46,2490,9.4,0.00,0
15.889,0.44,14.63,14.70,1.000,0.00,0.00,831,690,3,86,18.56,-9.34,101,14.00,-1.18,1.000,0.00,-8.59,14.43,0.0,14.65,108,19.50,2.66,86,1.46,2495,9.4,0.00,0
15.905,0.43,14.63,14.70,1.000,0.00,0.00,765,690,3,86,17.69,-9.71,101,13.62,-1.24,1.000,0.00,-8.59,14.42,0.0,14.65,108,20.00,2.66,86,1.44,2470,9.0,0.00,0
15.930,0.41,14.62,14.70,1.000,0.00,0.00,802,690,3,86,17.10,-9.68,101,12.88,-1.24,1.000,0.00,-8.59,14.41,0.0,14.65,108,20.00,2.66,86,1.44,2475,9.0,0.00,0
15.945,0.39,14.62,14.70,1.000,0.00,0.00,789,690,3,86,16.36,-9.92,101,12.12,-0.78,1.000,0.00,-8.59,14.38,1.6,14.65,108,20.00,2.64,86,1.42,2463,9.0,0.00,0
15.969,0.37,14.62,14.70,1.000,0.00,0.00,785,690,3,86,15.61,-10.00,101,11.50,-0.88,1.000,0.00,-8.59,14.51,2.0,14.65,108,27.50,2.62,86,1.42,2460,9.0,0.00,0
15.990,0.36,14.61,14.70,1.000,0.00,0.00,771,690,3,86,15.23,-10.16,101,11.99,-0.55,1.000,0.00,-8.59,14.55,2.4,14.65,108,27.50,2.62,86,1.42,2462,9.0,0.00,0
16.015,0.35,14.61,14.64,1.000,0.00,0.00,685,690,3,84,14.59,-10.27,101,14.62,-0.38,1.000,0.00,-8.59,14.64,2.7,14.65,108,28.00,2.09,86,1.40,2455,9.0,0.00,0
16.037,0.35,14.60,14.64,1.000,0.00,0.00,651,637,3,84,14.32,-10.38,101,15.25,-0.24,1.000,0.00,-8.59,14.71,2.7,14.65,108,28.00,2.09,86,1.40,2458,9.0,0.00,0
16.054,0.34,14.60,14.64,1.000,0.00,0.00,622,637,3,84,13.91,-10.54,101,15.73,0.01,1.000,0.00,-8.59,14.76,3.1,14.65,108,29.00,2.11,86,1.44,2483,9.4,0.00,0
16.075,0.32,14.60,14.64,1.000,0.00,0.00,579,584,3,84,13.69,-10.54,101,16.08,0.04,1.000,0.00,-8.59,14.74,3.1,14.65,108,29.00,2.11,86,1.44,2495,9.4,0.00,0
16.092,0.32,14.59,14.64,1.000,0.00,0.00,526,584,3,84,13.40,-10.68,101,18.39,0.21,1.000,0.00,-8.59,14.82,3.9,14.65,108,29.00,2.14,86,1.42,2507,9.8,0.00,0
16.112,0.31,14.58,14.64,1.000,0.00,0.00,490,584,3,84,13.20,-10.80,101,21.00,0.62,1.000,0.00,-8.59,15.17,4.7,14.65,108,29.00,2.14,86,1.42,2511,9.8,0.00,0
16.142,0.31,14.58,14.59,1.000,0.00,0.00,461,584,3,84,12.98,-10.75,101,22.19,0.73,1.000,3.91,-8.59,16.27,4.7,14.65,108,30.00,2.14,86,1.44,2511,9.8,0.00,0
16.151,0.30,14.58,14.59,1.000,0.00,0.00,437,518,3,84,12.87,-10.84,101,22.46,0.84,1.000,3.91,-8.59,15.57,5.1,14.65,108,30.00,2.14,86,1.44,2509,9.8,0.00,0
16.181,0.30,14.58,14.59,1.000,0.00,0.00,433,518,3,84,12.78,-10.91,101,21.74,0.96,1.000,3.91,-8.59,15.01,4.7,14.65,108,30.00,2.14,86,1.44,2508,9.8,0.00,0
16.190,0.30,14.58,14.59,1.000,0.00,0.00,398,518,3,84,12.72,-10.77,101,21.81,0.80,1.000,2.34,-8.59,14.66,4.7,14.65,108,31.00,2.68,86,1.50,2503,9.8,0.00,0
16.202,0.30,14.58,14.59,1.000,0.00,0.00,394,518,3,84,12.63,-10.86,101,22.64,0.85,1.000,2.34,-8.59,13.96,5.1,14.65,108,31.00,2.68,86,1.50,2496,9.8,0.00,0
16.221,0.30,14.58,14.59,1.000,0.00,0.00,381,518,3,84,12.56,-10.91,101,22.70,1.01,1.000,-1.56,-8.59,13.80,5.1,14.65,108,31.00,2.13,86,1.50,2492,10.2,0.00,0
16.239,0.30,14.58,14.59,1.000,0.00,0.00,374,518,3,84,12.51,-10.79,101,22.71,0.88,1.000,-1.56,-8.59,13.56,5.1,14.65,108,31.00,2.13,86,1.50,2491,10.2,0.00,0
16.254,0.30,14.58,14.59,1.000,0.00,0.00,377,518,3,84,12.46,-10.81,101,23.04,0.88,1.000,-3.91,-8.59,13.45,5.1,14.65,108,32.00,2.12,86,1.54,2485,10.2,0.00,0
16.270,0.30,14.58,14.59,1.000,0.00,0.00,371,518,3,84,12.40,-10.91,101,23.10,0.92,1.000,-3.91,-8.59,13.34,5.1,14.65,108,32.00,2.12,86,1.54,2481,10.2,0.00,0
16.288,0.30,14.58,14.59,1.000,0.00,0.00,375,518,3,84,12.36,-10.93,101,23.61,1.07,1.000,-3.91,-8.59,13.25,5.1,14.65,108,32.00,2.12,86,1.54,2479,10.2,0.00,0
16.303,0.30,14.58,14.59,1.000,0.00,0.00,371,518,3,84,12.31,-10.79,101,24.16,0.95,1.000,-5.47,-8.59,13.18,5.1,14.65,108,32.00,2.12,86,1.52,2475,10.2,0.00,0
16.335,0.28,14.57,14.59,1.000,0.00,0.00,352,518,3,84,12.25,-10.92,101,25.40,1.05,1.000,-6.25,-8.59,13.16,5.5,14.65,108,32.00,2.11,86,1.52,2474,10.2,0.00,0
16.350,0.28,14.57,14.59,1.000,0.00,0.00,368,518,3,84,12.25,-10.92,101,26.09,1.20,1.000,-6.25,-8.59,13.16,5.9,14.65,108,32.00,2.11,86,1.52,2478,10.2,0.00,0
16.376,0.28,14.57,14.59,1.000,0.00,0.00,389,518,3,84,12.26,-10.84,101,26.68,1.12,1.000,-6.25,-8.59,13.15,5.9,14.65,108,32.00,2.11,86,1.54,2479,10.2,0.00,0
16.396,0.28,14.57,14.59,1.000,0.00,0.00,380,518,3,84,12.29,-10.90,101,27.86,1.26,1.000,-6.25,-8.59,13.21,6.3,14.65,108,32.00,2.11,86,1.54,2479,10.2,0.00,0
16.421,0.30,14.58,14.59,1.000,0.00,0.00,423,518,3,84,12.37,-10.69,101,29.77,1.29,1.000,-6.25,-8.59,13.30,6.7,14.65,108,32.00,2.12,86,1.56,2479,10.6,0.00,0
16.446,0.30,14.58,14.59,1.000,0.00,0.00,418,518,3,84,12.41,-10.74,101,31.12,1.29,1.000,-6.25,-8.59,13.40,7.1,14.65,108,32.00,2.12,86,1.56,2474,10.6,0.00,0
16.468,0.30,14.58,14.59,1.000,0.00,0.00,457,518,3,84,12.52,-10.74,101,32.58,1.56,1.000,-6.25,-8.59,13.54,7.8,14.65,108,32.00,2.11,86,1.58,2477,11.0,0.00,0
16.482,0.30,14.58,14.59,1.000,0.00,0.00,470,518,3,84,12.61,-10.68,101,34.14,1.56,1.000,-6.25,-8.59,13.64,8.2,14.65,108,32.00,2.11,86,1.58,2481,11.0,0.00,0
16.493,0.30,14.58,14.59,1.000,0.00,0.00,460,518,3,84,12.72,-10.66,101,35.75,1.61,1.000,-5.47,-8.59,13.75,8.2,14.65,108,32.00,2.11,86,1.60,2478,11.0,0.00,0
16.517,0.30,14.58,14.59,1.000,0.00,0.00,464,518,3,84,12.84,-10.69,101,36.58,1.71,1.000,-5.47,-8.59,13.82,8.6,14.65,108,32.00,2.11,86,1.60,2480,11.0,0.00,0
16.542,0.31,14.58,14.59,1.000,0.00,0.00,485,518,3,84,13.09,-10.43,101,39.12,1.69,1.000,-4.69,-8.59,13.90,9.0,14.65,108,32.00,2.12,86,1.64,2475,11.4,0.00,0
16.565,0.31,14.58,14.59,1.000,0.00,0.00,496,518,3,84,13.23,-10.47,101,40.89,1.69,1.000,-4.69,-8.59,13.93,9.0,14.65,108,32.00,2.12,86,1.64,2477,11.4,0.00,0
16.591,0.32,14.59,14.59,1.000,0.00,0.00,494,584,3,84,13.49,-10.38,101,42.71,1.94,1.000,-4.69,-8.59,13.99,9.4,14.65,108,32.00,2.11,86,1.66,2478,11.8,0.00,0
16.601,0.32,14.59,14.59,1.000,0.00,0.00,538,584,3,84,13.72,-10.19,101,44.59,1.89,1.000,-4.69,-8.59,13.99,9.8,14.65,108,32.00,2.11,86,1.66,2481,11.8,0.00,0
16.616,0.32,14.59,14.64,1.000,0.00,0.00,551,584,3,84,13.95,-10.26,101,46.49,2.10,1.000,-4.69,-8.59,14.01,9.8,14.65,108,31.50,2.12,86,1.68,2480,12.2,0.00,0
16.647,0.34,14.59,14.64,1.000,0.00,0.00,552,584,3,84,14.09,-10.18,101,47.44,2.10,1.000,-4.69,-8.59,14.01,9.8,14.65,108,31.50,2.12,86,1.68,2474,12.2,0.00,0
16.666,0.34,14.60,14.64,1.000,0.00,0.00,551,584,3,84,14.44,-9.94,101,50.25,2.06,1.000,-5.47,-8.59,14.06,9.8,14.65,108,31.50,2.11,86,1.72,2477,12.5,0.00,0
16.680,0.35,14.60,14.64,1.000,0.00,0.00,551,637,3,84,14.65,-10.07,101,52.12,2.06,1.000,-5.47,-8.59,14.07,9.8,14.65,108,31.50,2.11,86,1.72,2478,12.5,0.00,0
16.695,0.35,14.60,14.64,1.000,0.00,0.00,574,637,3,84,14.91,-9.95,101,54.00,2.32,1.000,-5.47,-8.59,14.09,9.8,14.65,108,31.50,2.11,86,1.76,2473,12.9,0.00,0
16.709,0.36,14.60,14.64,1.000,0.00,0.00,620,637,3,84,15.15,-9.75,101,54.94,2.21,1.000,-5.47,-8.59,14.10,9.8,14.65,108,31.50,2.11,86,1.76,2473,12.9,0.00,0
16.723,0.36,14.61,14.64,1.000,0.00,0.00,619,637,3,84,15.42,-9.78,101,56.81,2.28,1.000,-5.47,-8.59,14.13,9.8,14.65,108,31.50,2.11,86,1.76,2475,12.9,0.00,0
16.747,0.37,14.61,14.64,1.000,0.00,0.00,651,690,3,84,15.75,-9.65,101,58.70,2.42,1.000,-5.47,-8.59,14.15,9.8,14.65,108,31.50,2.11,86,1.80,2479,13.3,0.00,0
16.772,0.37,14.61,14.64,1.000,0.00,0.00,668,690,3,84,16.13,-9.45,101,64.15,2.25,1.000,-5.47,-8.59,14.21,9.8,14.65,108,31.50,2.11,86,1.80,2484,13.3,0.00,0
16.785,0.39,14.62,14.64,1.000,0.00,0.00,653,690,3,84,16.37,-9.55,101,73.22,2.97,1.000,-5.47,-8.59,14.24,9.8,14.65,108,31.50,2.12,86,1.82,2481,14.5,0.00,0
16.800,0.39,14.62,14.64,1.000,0.00,0.00,682,690,3,84,16.86,-9.43,101,76.14,3.45,1.000,-5.47,-8.59,14.29,10.2,14.65,108,31.50,2.12,86,1.82,2482,14.5,0.00,0
16.830,0.43,14.62,14.64,1.000,0.00,0.00,724,810,3,84,18.02,-8.84,101,78.30,2.98,1.000,-4.69,-8.59,14.34,10.2,14.65,108,31.00,2.11,86,1.96,2471,16.1,0.00,0
16.855,0.47,14.63,14.64,1.000,0.00,0.00,735,876,3,86,19.39,-8.61,101,81.93,3.06,1.000,-4.69,-8.59,14.41,11.0,14.65,108,30.00,2.63,86,2.00,2468,16.1,0.00,0
16.877,0.48,14.63,14.64,1.000,0.00,0.00,753,929,3,86,20.06,-8.45,101,82.30,3.05,1.000,-4.69,-8.59,14.46,11.0,14.65,108,30.00,2.63,86,2.00,2468,16.1,0.00,0
16.902,0.50,14.64,14.64,1.000,0.00,0.00,855,982,3,86,21.18,-8.20,101,82.69,2.69,1.000,-4.69,-8.59,14.53,11.0,14.65,108,29.50,2.63,86,2.04,2469,16.9,0.00,0
16.922,0.52,14.64,14.64,1.000,0.00,0.00,897,982,3,86,21.80,-7.95,101,82.62,2.69,1.000,-4.69,-8.59,14.53,11.0,14.65,108,29.50,2.63,86,2.04,2472,16.9,0.00,0
16.936,0.53,14.64,14.64,1.000,0.00,0.00,966,1048,3,86,22.67,-7.60,101,82.46,2.26,1.000,-4.69,-8.59,14.58,11.0,14.65,108,28.50,2.64,86,2.08,2480,16.9,0.00,0
16.950,0.54,14.64,14.64,1.000,0.00,0.00,1023,1048,3,86,23.14,-7.66,101,82.74,2.26,1.000,-4.69,-8.59,14.62,11.0,14.65,108,28.50,2.64,86,2.08,2486,16.9,0.00,0
16.976,0.56,14.63,14.64,1.000,0.00,0.00,1028,1101,3,86,23.62,-7.56,101,83.49,2.18,1.000,-3.91,-8.59,14.64,11.4,14.65,108,28.00,2.65,86,2.08,2488,17.3,0.00,0
16.999,0.57,14.63,14.64,1.000,0.00,0.00,1087,1101,3,86,24.00,-7.27,101,84.14,1.99,1.000,-3.91,-8.59,14.67,11.4,14.65,108,28.00,2.65,86,2.08,2494,17.3,0.00,0
17.013,0.58,14.62,14.59,1.000,0.00,0.00,1105,1155,3,86,24.23,-7.17,101,86.45,1.98,1.000,-3.91,-8.59,14.68,11.8,14.65,108,28.00,2.65,86,2.08,2496,17.3,0.00,0
17.045,0.58,14.62,14.53,1.000,0.00,0.00,1093,1155,3,86,24.75,-7.19,101,87.25,2.15,1.000,-3.91,-8.59,14.72,11.8,14.65,108,27.50,2.66,86,2.10,2496,17.6,0.00,0
17.051,0.59,14.62,14.53,1.000,0.00,0.00,1146,1155,3,86,25.18,-6.89,101,88.39,1.83,1.000,-3.91,-8.59,14.76,12.2,14.65,108,27.50,2.66,86,2.10,2499,17.6,0.00,0
17.061,0.61,14.61,14.53,1.000,0.00,0.00,1131,1208,3,86,25.74,-6.62,101,90.00,1.76,1.000,-3.91,-8.59,14.84,12.5,14.65,108,27.00,2.66,86,2.16,2492,18.0,0.00,0
17.092,0.62,14.61,14.47,1.000,0.00,0.00,1180,1208,3,86,26.02,-6.86,101,91.31,1.76,1.000,-3.91,-8.59,14.90,12.5,14.65,108,27.00,2.66,86,2.16,2489,18.0,0.00,0
17.100,0.62,14.61,14.47,1.000,0.00,0.00,1211,1208,3,86,26.23,-6.72,101,91.34,2.01,1.000,-3.12,-8.59,14.91,12.5,14.65,108,26.50,2.65,86,2.16,2488,18.4,0.00,0
17.108,0.63,14.60,14.42,1.000,0.00,0.00,1250,1261,3,86,26.56,-6.31,101,92.01,1.73,1.000,-3.12,-8.59,14.90,12.5,14.65,108,26.50,2.65,86,2.16,2475,18.4,0.00,0
17.138,0.65,14.60,14.42,1.000,0.00,0.00,1235,1261,3,86,26.88,-6.30,101,92.50,1.53,1.000,-3.12,-8.59,14.93,12.5,14.65,108,26.50,2.65,86,2.16,2470,18.4,0.00,0
17.152,0.66,14.60,14.36,1.000,0.00,0.00,1325,1314,3,86,27.24,-6.26,101,92.97,1.57,1.000,-3.12,-8.59,15.02,12.5,14.65,108,26.00,2.63,86,2.18,2466,18.4,0.00,0
17.177,0.66,14.60,14.36,1.000,0.00,0.00,1381,1314,3,86,27.51,-6.10,101,93.66,1.37,1.000,-2.34,-8.59,15.02,12.9,14.65,108,26.00,2.63,86,2.18,2469,18.4,0.00,0
17.193,0.66,14.60,14.36,1.000,0.00,0.00,1352,1314,3,86,27.74,-6.15,101,95.09,1.35,1.000,-2.34,-8.59,15.08,12.9,14.65,108,26.00,2.63,86,2.18,2477,18.4,0.00,0
17.218,0.67,14.60,14.36,1.000,0.00,0.00,1318,1314,3,86,27.95,-6.02,101,95.79,1.62,1.000,-1.56,-8.59,15.05,13.3,14.65,108,25.50,2.65,86,2.18,2483,18.4,0.00,0
17.248,0.67,14.60,14.36,1.000,0.00,0.00,1376,1314,3,86,28.38,-5.95,101,97.28,1.34,1.000,-1.56,-8.59,15.07,13.3,14.65,108,25.50,2.65,86,2.18,2487,18.4,0.00,0
17.263,0.69,14.60,14.36,1.000,0.00,0.00,1408,1314,3,86,28.59,-5.94,101,99.61,1.70,1.000,-1.56,-8.59,15.21,13.7,14.65,108,25.50,2.65,86,2.18,2487,18.8,0.00,0
17.289,0.69,14.60,14.36,1.000,0.00,0.00,1398,1314,3,86,28.83,-5.86,101,100.84,1.70,1.000,-1.56,-8.59,15.23,14.1,14.65,108,25.50,2.65,86,2.18,2487,18.8,0.00,0
17.311,0.70,14.60,14.36,1.000,0.00,0.00,1388,1314,3,86,29.16,-5.66,101,101.30,1.54,1.000,-0.78,-8.59,15.23,14.1,14.65,108,25.50,3.18,86,2.20,2483,18.8,0.00,0
17.322,0.70,14.60,14.31,1.000,0.00,0.00,1366,1314,3,86,29.25,-5.76,101,101.33,1.64,1.000,-0.78,-8.59,15.21,14.1,14.65,108,25.50,3.18,86,2.20,2481,18.8,0.00,0
17.349,0.71,14.60,14.31,1.000,0.00,0.00,1330,1380,3,86,29.58,-5.43,101,100.46,1.25,1.000,-0.78,-8.59,15.19,14.1,14.65,108,25.00,3.18,86,2.22,2484,18.8,0.00,0
17.364,0.71,14.60,14.31,1.000,0.00,0.00,1336,1380,3,86,29.80,-5.51,101,100.81,1.25,1.000,-0.78,-8.59,15.19,14.1,14.65,108,25.00,3.18,86,2.22,2488,18.8,0.00,0
17.392,0.71,14.60,14.31,1.000,0.00,0.00,1399,1380,3,86,29.88,-5.62,101,100.69,1.35,1.000,0.00,-8.59,15.19,14.1,14.65,108,25.00,3.19,86,2.20,2495,18.8,0.00,0
17.399,0.71,14.60,14.31,1.000,0.00,0.00,1441,1380,3,86,30.01,-5.47,101,101.06,1.46,1.000,0.00,-8.59,15.14,14.1,14.65,108,25.00,3.19,86,2.20,2501,18.8,0.00,0
17.410,0.72,14.60,14.31,1.000,0.00,0.00,1429,1380,3,86,30.32,-5.45,101,100.60,1.19,1.000,0.00,-8.59,15.05,14.1,14.65,108,25.00,2.67,86,2.20,2500,18.8,0.00,0
17.440,0.72,14.60,14.31,1.000,0.00,0.00,1402,1380,3,86,30.23,-5.58,101,100.16,1.27,1.000,0.00,-8.59,15.05,14.1,14.65,108,25.00,2.67,86,2.20,2501,18.8,0.00,0
17.459,0.72,14.60,14.31,1.000,0.00,0.00,1482,1380,3,86,30.33,-5.39,101,100.21,1.36,1.000,0.00,-8.59,14.96,14.1,14.65,108,24.50,2.66,86,2.22,2495,18.8,0.00,0
17.474,0.72,14.60,14.31,1.000,0.00,0.00,1453,1380,3,86,30.58,-5.35,101,99.88,1.04,1.000,0.00,-8.59,14.98,14.1,14.65,108,24.50,2.66,86,2.22,2496,18.8,0.00,0
17.485,0.72,14.60,14.31,1.000,0.00,0.00,1462,1380,3,86,30.38,-5.54,101,99.96,1.14,1.000,0.00,-8.59,14.99,14.1,14.65,108,24.50,3.19,86,2.20,2491,18.8,0.00,0
17.511,0.72,14.60,14.31,1.000,0.00,0.00,1454,1380,3,86,30.42,-5.48,101,99.26,1.26,1.000,0.00,-8.59,14.95,13.7,14.65,108,24.50,3.19,86,2.20,2486,18.8,0.00,0
17.522,0.72,14.60,14.31,1.000,0.00,0.00,1408,1380,3,88,30.57,-5.20,101,98.76,1.07,1.000,0.00,-8.59,14.98,13.7,14.65,108,24.50,3.19,86,2.20,2491,18.8,0.00,0
17.543,0.72,14.60,14.31,1.000,0.00,0.00,1446,1380,3,88,30.61,-5.26,101,98.66,0.96,1.000,0.00,-8.59,14.98,13.7,14.65,108,25.50,3.19,86,2.20,2496,18.8,0.00,0
17.557,0.72,14.60,14.31,1.000,0.00,0.00,1389,1380,3,88,30.50,-5.50,101,99.01,1.22,1.000,0.00,-8.59,15.00,13.7,14.65,108,25.50,3.19,86,2.20,2499,18.8,0.00,0
17.586,0.72,14.60,14.31,1.000,0.00,0.00,1443,1380,3,88,30.72,-5.25,101,98.90,1.08,1.000,0.00,-8.59,14.98,13.7,14.65,108,24.50,3.21,86,2.22,2505,18.8,0.00,0
17.601,0.74,14.60,14.31,1.000,0.00,0.00,1447,1380,3,88,30.74,-5.36,101,98.50,1.05,1.000,0.00,-8.59,14.93,13.7,14.65,108,24.50,3.21,86,2.22,2505,18.8,0.00,0
17.615,0.72,14.60,14.25,1.000,0.00,0.00,1456,1380,3,88,30.63,-5.51,101,98.50,1.05,1.000,0.00,-8.59,14.87,13.7,14.65,108,25.50,3.21,86,2.20,2505,18.8,0.00,0
17.631,0.72,14.60,14.31,1.000,0.00,0.00,1431,1380,3,88,30.66,-5.36,101,98.22,1.20,1.000,0.00,-8.59,14.82,13.7,14.65,108,25.50,3.21,86,2.20,2499,18.8,0.00,0
17.648,0.74,14.60,14.31,1.000,0.00,0.00,1416,1380,3,88,30.83,-5.34,101,97.40,1.02,1.000,0.00,-8.59,14.78,13.7,14.65,108,25.50,3.20,86,2.20,2501,18.8,0.00,0
17.673,0.74,14.60,14.31,1.000,0.00,0.00,1407,1380,3,88,30.77,-5.45,101,95.84,0.95,1.000,0.00,-8.59,14.82,13.3,14.65,108,25.50,3.20,86,2.20,2501,18.8,0.00,0
17.697,0.74,14.60,14.31,1.000,0.00,0.00,1456,1380,3,88,30.93,-5.18,101,94.95,0.94,1.000,0.00,-8.59,14.79,13.3,14.65,108,25.50,3.21,86,2.20,2505,18.4,0.00,0
17.712,0.74,14.60,14.31,1.000,0.00,0.00,1413,1380,3,88,30.95,-5.34,101,94.04,0.61,1.000,0.00,-8.59,14.78,12.9,14.65,108,25.50,3.21,86,2.20,2511,18.4,0.00,0
17.730,0.72,14.60,14.31,1.000,0.00,0.00,1395,1380,3,88,30.82,-5.49,101,93.20,0.71,1.000,0.00,-8.59,14.77,12.9,14.65,108,25.50,3.22,86,2.18,2514,18.4,0.00,0
17.758,0.72,14.60,14.31,1.000,0.00,0.00,1460,1380,3,88,30.85,-5.40,101,93.61,0.80,1.000,0.00,-8.59,14.80,12.9,14.65,108,25.50,3.22,86,2.18,2513,18.4,0.00,0
17.781,0.74,14.60,14.31,1.000,0.00,0.00,1457,1380,3,88,30.87,-5.39,101,93.69,0.58,1.000,0.00,-8.59,14.85,12.9,14.65,108,25.50,3.21,86,2.20,2513,18.4,0.00,0
17.790,0.72,14.60,14.31,1.000,0.00,0.00,1414,1380,3,88,30.66,-5.58,101,93.61,0.73,1.000,0.00,-8.59,14.87,12.9,14.65,108,25.50,3.21,86,2.20,2513,18.4,0.00,0
17.808,0.72,14.60,14.31,1.000,0.00,0.00,1432,1380,3,88,30.73,-5.46,101,93.96,0.90,1.000,0.00,-8.59,14.79,12.9,14.65,108,24.50,3.22,86,2.20,2515,18.4,0.00,0
17.836,0.72,14.60,14.31,1.000,0.00,0.00,1452,1380,3,88,30.92,-5.29,101,94.34,0.66,1.000,0.00,-8.59,14.74,12.9,14.65,108,24.50,3.22,86,2.20,2517,18.4,0.00,0
17.850,0.72,14.60,14.31,1.000,0.00,0.00,1427,1380,3,88,30.72,-5.55,101,94.34,0.83,1.000,0.00,-8.59,14.70,12.9,14.65,108,25.50,3.22,86,2.20,2517,18.4,0.00,0
17.875,0.72,14.60,14.31,1.000,0.00,0.00,1429,1380,3,88,30.75,-5.52,101,94.38,0.94,1.000,0.00,-8.59,14.72,12.9,14.65,108,25.50,3.22,86,2.20,2515,18.4,0.00,0
17.890,0.72,14.60,14.31,1.000,0.00,0.00,1409,1380,3,88,30.94,-5.48,101,95.58,0.75,1.000,0.00,-8.59,14.69,13.3,14.65,108,25.50,3.22,86,2.20,2515,18.8,0.00,0
17.915,0.72,14.60,14.31,1.000,0.00,0.00,1406,1380,3,88,30.87,-5.56,101,95.85,0.97,1.000,0.00,-8.59,14.69,13.3,14.65,108,25.50,3.22,86,2.20,2521,18.8,0.00,0
17.930,0.72,14.60,14.31,1.000,0.00,0.00,1367,1380,3,88,30.97,-5.49,101,95.75,1.05,1.000,0.00,-8.59,14.66,13.3,14.65,108,25.50,3.23,86,2.22,2526,18.8,0.00,0
17.945,0.72,14.60,14.31,1.000,0.00,0.00,1422,1380,3,88,31.08,-5.23,101,96.04,1.07,1.000,0.00,-8.59,14.65,13.3,14.65,108,25.50,3.23,86,2.22,2532,18.8,0.00,0
17.970,0.74,14.60,14.31,1.000,0.00,0.00,1436,1380,3,88,31.25,-5.52,101,95.60,0.74,1.000,0.00,-8.59,14.64,13.3,14.65,108,25.50,3.24,86,2.20,2534,18.8,0.00,0
17.985,0.74,14.60,14.31,1.000,0.00,0.00,1385,1380,3,88,31.19,-5.51,101,95.61,1.02,1.000,0.00,-8.59,14.65,13.3,14.65,108,25.50,3.24,86,2.20,2533,18.8,0.00,0
18.021,0.74,14.60,14.31,1.000,0.00,0.00,1431,1380,3,88,31.30,-5.23,101,95.26,0.91,1.000,0.00,-8.59,14.60,13.3,14.65,108,25.50,3.24,86,2.22,2534,18.8,0.00,0
18.035,0.74,14.60,14.31,1.000,0.00,0.00,1375,1380,3,88,31.23,-5.53,101,95.22,0.70,1.000,0.00,-8.59,14.61,13.3,14.65,108,25.50,3.24,86,2.22,2533,18.8,0.00,0
18.052,0.74,14.60,14.31,1.000,0.00,0.00,1407,1380,3,88,31.25,-5.51,101,95.21,1.01,1.000,0.00,-8.59,14.62,13.3,14.65,108,25.50,3.24,86,2.22,2534,18.8,0.00,0
18.073,0.74,14.60,14.31,1.000,0.00,0.00,1476,1380,3,88,31.52,-5.26,101,95.12,0.92,1.000,0.00,-8.59,14.61,13.3,14.65,108,25.50,3.24,86,2.22,2538,18.8,0.00,0
18.094,0.74,14.60,14.31,1.000,0.00,0.00,1423,1380,3,88,31.35,-5.45,101,94.66,0.74,1.000,0.00,-8.59,14.60,13.3,14.65,108,25.50,3.25,86,2.22,2541,18.8,0.00,0
18.111,0.74,14.60,14.31,1.000,0.00,0.00,1446,1380,3,88,31.34,-5.51,101,95.09,0.90,1.000,0.00,-8.59,14.60,13.3,14.65,108,25.50,3.25,86,2.22,2541,18.8,0.00,0
18.133,0.74,14.60,14.31,1.000,0.00,0.00,1385,1380,3,88,31.31,-5.35,101,95.19,0.99,1.000,0.00,-8.59,14.61,13.3,14.65,108,25.50,3.24,86,2.22,2535,18.8,0.00,0
18.161,0.74,14.60,14.31,1.000,0.00,0.00,1440,1380,3,88,31.51,-5.37,101,95.50,0.69,1.000,0.00,-8.59,14.65,13.3,14.65,108,25.50,3.24,86,2.22,2539,18.8,0.00,0
