Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
28.709,0.59,14.62,14.64,1.000,0.00,0.00,1244,1181,2,104,17.86,-5.59,210,87.03,1.73,1.000,3.91,-6.25,14.71,9.4,14.65,192,21.50,1.88,88,1.80,1772,13.7,0.00,0
28.724,0.59,14.62,14.64,1.000,0.00,0.00,1248,1181,2,104,17.83,-5.66,210,87.72,1.79,1.000,3.91,-6.25,14.70,9.8,14.65,192,21.50,1.88,88,1.80,1777,13.7,0.00,0
28.741,0.59,14.62,14.64,1.000,0.00,0.00,1195,1181,2,104,17.91,-5.57,210,88.50,1.78,1.000,3.91,-6.25,14.60,9.8,14.65,192,21.50,1.90,88,1.82,1780,13.7,0.00,0
28.772,0.59,14.62,14.64,1.000,0.00,0.00,1212,1181,2,104,17.99,-5.65,210,87.49,1.70,1.000,3.12,-6.25,14.53,9.8,14.65,192,21.50,1.91,88,1.82,1788,13.7,0.00,0
28.803,0.59,14.62,14.64,1.000,0.00,0.00,1238,1181,2,104,18.10,-5.51,210,86.46,1.76,1.000,3.12,-6.25,14.52,9.4,14.65,192,21.50,1.91,88,1.82,1798,13.7,0.00,0
28.808,0.59,14.62,14.64,1.000,0.00,0.00,1201,1181,2,104,18.11,-5.50,210,85.62,1.48,1.000,3.12,-6.25,14.51,9.4,14.65,192,21.50,1.91,88,1.82,1802,13.7,0.00,0
28.824,0.59,14.62,14.64,1.000,0.00,0.00,1202,1181,2,104,18.11,-5.67,210,77.09,1.25,1.000,3.12,-6.25,14.47,8.6,14.65,192,22.00,1.92,88,1.82,1808,13.3,0.00,0
28.838,0.59,14.62,14.64,1.000,0.00,0.00,1216,1181,2,104,18.09,-5.67,210,74.09,0.82,1.000,3.12,-6.25,14.42,8.6,14.65,192,22.00,1.92,88,1.82,1811,13.3,0.00,0
28.854,0.59,14.62,14.64,1.000,0.00,0.00,1221,1181,2,104,17.96,-5.75,210,68.09,0.82,1.000,2.34,-6.25,14.36,8.2,14.65,192,22.00,1.93,88,1.78,1815,12.2,0.00,0
28.874,0.58,14.62,14.64,1.000,0.00,0.00,1212,1181,2,104,17.60,-5.81,210,62.09,0.12,1.000,2.34,-6.25,14.32,7.8,14.65,192,22.00,1.93,88,1.78,1812,12.2,0.00,0
28.904,0.57,14.62,14.64,1.000,0.00,0.00,1225,1128,2,104,17.38,-5.81,210,59.59,0.12,1.000,2.34,-6.25,14.28,7.5,14.65,192,23.00,1.55,88,1.70,1815,11.4,0.00,0
28.918,0.56,14.62,14.64,1.000,0.00,0.00,1200,1128,2,104,16.88,-6.21,210,59.62,0.35,1.000,2.34,-6.25,14.26,7.5,14.65,192,23.00,1.55,88,1.70,1813,11.4,0.00,0
28.935,0.54,14.62,14.64,1.000,0.00,0.00,1152,1128,2,104,16.57,-6.28,210,60.24,0.35,1.000,1.56,-6.25,14.22,7.5,14.65,192,23.00,1.55,88,1.62,1810,11.4,0.00,0
28.958,0.53,14.61,14.64,1.000,0.00,0.00,1175,1075,2,104,16.22,-6.58,210,61.50,0.84,1.000,1.56,-6.25,14.22,7.8,14.65,192,23.00,1.55,88,1.62,1813,11.4,0.00,0
28.984,0.53,14.61,14.64,1.000,0.00,0.00,1135,1075,2,104,16.00,-6.58,210,64.85,0.84,1.000,1.56,-6.25,14.20,8.2,14.65,192,24.00,1.55,88,1.64,1814,11.4,0.00,0
28.998,0.52,14.61,14.64,1.000,0.00,0.00,1114,1022,2,104,15.86,-6.70,210,70.33,1.08,1.000,1.56,-6.25,14.21,8.6,14.65,192,24.00,1.55,88,1.64,1818,11.4,0.00,0
29.015,0.52,14.61,14.64,1.000,0.00,0.00,1093,1022,2,104,15.80,-6.79,210,75.93,1.57,1.000,0.78,-6.25,14.27,9.0,14.65,192,24.00,1.55,88,1.66,1825,12.2,0.00,0
29.038,0.52,14.61,14.64,1.000,0.00,0.00,1071,1022,2,104,15.87,-6.74,210,79.10,2.04,1.000,0.78,-6.25,14.28,9.0,14.65,192,24.00,1.55,88,1.66,1831,12.2,0.00,0
29.054,0.52,14.61,14.64,1.000,0.00,0.00,1087,1022,2,104,15.96,-6.74,210,79.06,2.19,1.000,1.56,-6.25,14.29,9.0,14.65,192,24.00,1.56,88,1.76,1833,12.9,0.00,0
29.065,0.52,14.61,14.64,1.000,0.00,0.00,1051,1022,2,104,16.15,-6.58,210,78.84,2.16,1.000,1.56,-6.25,14.31,9.0,14.65,192,24.00,1.56,88,1.76,1843,12.9,0.00,0
29.081,0.52,14.61,14.64,1.000,0.00,0.00,1045,1022,2,104,16.23,-6.49,210,78.81,1.90,1.000,1.56,-6.25,14.34,9.0,14.65,192,24.00,1.56,88,1.76,1844,12.9,0.00,0
29.096,0.53,14.61,14.64,1.000,0.00,0.00,1041,1022,2,102,16.41,-6.57,210,76.18,1.78,1.000,1.56,-6.25,14.33,9.0,14.65,192,24.00,1.98,88,1.76,1853,12.9,0.00,0
29.114,0.53,14.61,14.64,1.000,0.00,0.00,1051,1022,2,102,16.54,-6.43,210,74.29,1.78,1.000,1.56,-6.25,14.29,8.6,14.65,192,24.00,1.98,88,1.76,1863,12.9,0.00,0
29.139,0.53,14.61,14.64,1.000,0.00,0.00,1019,1022,2,102,16.56,-6.43,210,73.44,1.49,1.000,0.78,-6.25,14.25,8.6,14.65,192,24.00,1.99,88,1.78,1864,12.5,0.00,0
29.145,0.53,14.61,14.64,1.000,0.00,0.00,1024,1022,2,102,16.54,-6.52,210,67.95,1.26,1.000,0.78,-6.25,14.20,8.2,14.65,192,24.00,1.99,88,1.78,1868,12.5,0.00,0
29.163,0.52,14.61,14.64,1.000,0.00,0.00,1032,1022,2,102,16.50,-6.46,210,64.95,0.86,1.000,0.78,-6.25,14.16,7.5,14.65,192,24.00,1.99,88,1.78,1869,12.5,0.00,0
29.192,0.52,14.61,14.64,1.000,0.00,0.00,1046,1022,2,102,16.45,-6.55,210,58.95,0.86,1.000,0.78,-6.25,14.10,7.5,14.65,192,24.00,1.59,88,1.74,1869,11.8,0.00,0
29.214,0.52,14.61,14.64,1.000,0.00,0.00,1024,1022,2,102,16.03,-6.82,210,53.54,0.32,1.000,0.78,-6.25,13.98,7.1,14.65,192,24.00,1.59,88,1.74,1863,11.8,0.00,0
29.223,0.50,14.60,14.64,1.000,0.00,0.00,1038,1022,2,102,15.80,-6.81,210,53.53,0.43,1.000,0.00,-6.25,13.90,7.1,14.65,192,24.00,1.59,88,1.68,1863,11.0,0.00,0
29.240,0.49,14.60,14.64,1.000,0.00,0.00,1050,956,2,102,15.56,-6.85,210,52.66,0.47,1.000,0.00,-6.25,13.81,7.1,14.65,192,24.00,1.59,88,1.68,1864,11.0,0.00,0
29.272,0.49,14.60,14.64,1.000,0.00,0.00,1023,956,2,102,15.39,-6.95,210,52.67,0.51,1.000,-1.56,-6.25,13.77,7.1,14.65,192,24.50,1.59,88,1.64,1864,11.0,0.00,0
29.277,0.48,14.60,14.64,1.000,0.00,0.00,1008,956,2,102,15.18,-7.14,210,53.33,0.51,1.000,-1.56,-6.25,13.77,7.1,14.65,192,24.50,1.59,88,1.64,1864,11.0,0.00,0
29.301,0.48,14.60,14.64,1.000,0.00,0.00,988,956,2,102,15.03,-7.21,210,53.91,0.74,1.000,-1.56,-6.25,13.77,7.5,14.65,192,24.50,1.59,88,1.62,1869,11.0,0.00,0
29.325,0.47,14.60,14.64,1.000,0.00,0.00,981,902,2,102,14.81,-7.20,210,56.35,0.94,1.000,-1.56,-6.25,13.82,7.5,14.65,192,24.50,1.59,88,1.62,1876,11.0,0.00,0
29.345,0.47,14.60,14.64,1.000,0.00,0.00,947,902,2,102,14.72,-7.26,210,56.98,1.09,1.000,-1.56,-6.25,13.87,7.5,14.65,192,25.00,1.60,88,1.62,1878,11.4,0.00,0
29.361,0.45,14.60,14.64,1.000,0.00,0.00,935,902,2,102,14.68,-7.43,210,58.88,1.28,1.000,-1.56,-6.25,13.90,8.2,14.65,192,25.00,1.60,88,1.62,1892,11.4,0.00,0
29.389,0.45,14.59,14.64,1.000,0.00,0.00,944,902,2,102,14.66,-7.38,210,60.19,1.40,1.000,-1.56,-6.25,13.97,7.8,14.65,192,25.50,1.61,88,1.64,1900,11.4,0.00,0
29.403,0.45,14.59,14.64,1.000,0.00,0.00,911,902,2,102,14.69,-7.33,210,59.28,1.38,1.000,-1.56,-6.25,14.03,7.8,14.65,192,25.50,1.61,88,1.64,1904,11.4,0.00,0
29.422,0.45,14.59,14.64,1.000,0.00,0.00,912,902,2,102,14.69,-7.31,210,59.24,1.24,1.000,-1.56,-6.25,14.06,7.8,14.65,192,25.50,1.62,88,1.66,1906,11.8,0.00,0
29.436,0.45,14.59,14.64,1.000,0.00,0.00,927,902,2,102,14.70,-7.36,210,59.17,1.24,1.000,-1.56,-6.25,14.06,7.8,14.65,192,25.50,1.62,88,1.66,1909,11.8,0.00,0
29.464,0.45,14.59,14.64,1.000,0.00,0.00,901,902,2,102,14.69,-7.37,210,59.80,1.28,1.000,-1.56,-6.25,14.07,7.8,14.65,192,26.00,1.63,88,1.68,1909,11.8,0.00,0
29.469,0.45,14.59,14.64,1.000,0.00,0.00,907,902,2,102,14.66,-7.33,210,60.73,1.36,1.000,-1.56,-6.25,14.08,7.8,14.65,192,26.00,1.63,88,1.68,1907,11.8,0.00,0
29.478,0.45,14.59,14.64,1.000,0.00,0.00,910,902,2,102,14.63,-7.37,210,61.75,1.47,1.000,-1.56,-6.25,14.09,7.8,14.65,192,26.00,1.63,88,1.68,1906,11.8,0.00,0
29.514,0.45,14.59,14.64,1.000,0.00,0.00,921,902,2,102,14.68,-7.28,210,60.92,1.43,1.000,-1.56,-6.25,14.08,7.8,14.65,192,26.00,1.63,88,1.66,1906,11.8,0.00,0
29.534,0.45,14.59,14.64,1.000,0.00,0.00,894,902,2,102,14.69,-7.29,210,60.95,1.33,1.000,-1.56,-6.25,14.08,7.8,14.65,192,25.50,1.63,88,1.70,1905,11.8,0.00,0
29.549,0.45,14.59,14.64,1.000,0.00,0.00,879,902,2,102,14.73,-7.29,210,59.94,1.32,1.000,-1.56,-6.25,14.01,7.8,14.65,192,25.50,1.63,88,1.70,1913,11.8,0.00,0
29.578,0.45,14.59,14.64,1.000,0.00,0.00,895,902,2,102,14.74,-7.36,210,58.96,1.25,1.000,-2.34,-6.25,13.99,7.8,14.65,192,25.50,1.64,88,1.68,1919,11.8,0.00,0
29.597,0.45,14.59,14.64,1.000,0.00,0.00,902,902,2,102,14.77,-7.18,210,57.94,1.24,1.000,-2.34,-6.25,14.00,7.5,14.65,192,25.50,1.64,88,1.68,1927,11.8,0.00,0
29.612,0.45,14.59,14.64,1.000,0.00,0.00,897,902,2,102,14.73,-7.31,210,57.89,0.98,1.000,-2.34,-6.25,13.99,7.5,14.65,192,26.00,1.65,88,1.68,1929,11.8,0.00,0
29.637,0.45,14.59,14.64,1.000,0.00,0.00,889,902,2,102,14.72,-7.34,210,55.26,1.07,1.000,-2.34,-6.25,13.99,7.5,14.65,192,26.00,1.65,88,1.68,1938,11.8,0.00,0
29.657,0.45,14.59,14.64,1.000,0.00,0.00,905,902,2,102,14.67,-7.39,210,52.26,0.94,1.000,-2.34,-6.25,13.97,6.7,14.65,192,26.00,1.65,88,1.68,1940,11.0,0.00,0
29.673,0.44,14.59,14.64,1.000,0.00,0.00,891,836,2,102,14.56,-7.41,210,43.26,0.57,1.000,-2.34,-6.25,13.98,6.3,14.65,192,26.00,1.65,88,1.68,1942,11.0,0.00,0
29.694,0.44,14.59,14.64,1.000,0.00,0.00,895,836,2,102,14.41,-7.55,210,40.26,0.17,1.000,-3.12,-6.25,13.98,5.9,14.65,192,26.00,1.66,88,1.62,1943,9.8,0.00,0
29.710,0.43,14.59,14.64,1.000,0.00,0.00,853,836,2,102,14.03,-7.50,210,37.01,-0.06,1.000,-3.12,-6.25,14.01,5.9,14.65,192,26.00,1.66,88,1.62,1938,9.8,0.00,0
29.742,0.43,14.58,14.59,1.000,0.00,0.00,865,836,2,102,13.78,-7.96,210,37.01,-0.17,1.000,-3.12,-6.25,14.05,5.9,14.65,192,26.50,1.24,88,1.52,1938,9.4,0.00,0
29.762,0.41,14.58,14.59,1.000,0.00,0.00,842,783,2,102,13.34,-7.96,210,38.51,0.41,1.000,-3.12,-6.25,14.06,6.3,14.65,192,26.50,1.24,88,1.52,1936,9.4,0.00,0
29.788,0.40,14.58,14.59,1.000,0.00,0.00,814,783,2,102,13.00,-8.14,210,40.05,0.62,1.000,-3.12,-6.25,14.10,6.3,14.65,192,27.00,1.24,88,1.48,1932,9.8,0.00,0
29.807,0.39,14.58,14.59,1.000,0.00,0.00,799,783,2,102,12.87,-8.20,210,40.58,0.73,1.000,-3.12,-6.25,14.15,6.3,14.65,192,27.00,1.24,88,1.48,1931,9.8,0.00,0
29.825,0.39,14.58,14.59,1.000,0.00,0.00,804,730,2,102,12.71,-8.25,210,42.15,0.91,1.000,-3.12,-6.25,14.19,6.3,14.65,192,27.00,1.24,88,1.52,1935,9.8,0.00,0
29.845,0.39,14.58,14.59,1.000,0.00,0.00,765,730,2,102,12.64,-8.32,210,42.67,1.06,1.000,-3.12,-6.25,14.22,6.3,14.65,192,27.00,1.24,88,1.52,1936,9.8,0.00,0
29.856,0.39,14.58,14.59,1.000,0.00,0.00,758,730,2,102,12.59,-8.42,210,41.89,1.06,1.000,-3.12,-6.25,14.26,6.3,14.65,192,27.50,1.24,88,1.54,1942,10.2,0.00,0
29.868,0.37,14.58,14.59,1.000,0.00,0.00,767,730,2,102,12.58,-8.42,210,38.46,1.08,1.000,-3.12,-6.25,14.29,6.3,14.65,192,27.50,1.24,88,1.54,1949,10.2,0.00,0
29.890,0.37,14.57,14.64,1.000,0.00,0.00,766,730,2,102,12.52,-8.33,210,35.91,0.83,1.000,-2.34,-6.25,14.32,5.9,14.65,192,28.00,1.25,88,1.56,1951,9.4,0.00,0
29.908,0.37,14.56,14.64,1.000,0.00,0.00,768,730,2,102,12.44,-8.31,210,30.58,0.35,1.000,-2.34,-6.25,14.35,5.1,14.65,192,28.00,1.25,88,1.56,1960,9.4,0.00,0
29.933,0.37,14.56,14.64,1.000,0.00,0.00,755,730,2,102,12.22,-8.47,210,29.43,0.17,1.000,-2.34,-6.25,14.38,3.5,14.65,192,28.00,1.26,88,1.48,1964,8.6,0.00,0
29.957,0.36,14.56,14.70,1.000,0.00,0.00,741,664,2,102,12.03,-8.65,210,29.20,0.22,1.000,-2.34,-6.25,14.36,0.0,14.65,192,28.00,1.26,88,1.48,1968,8.6,0.00,0
29.961,0.36,14.56,14.70,1.000,0.00,0.00,709,438,2,102,11.88,-8.72,210,28.98,0.46,1.000,-2.34,-6.25,14.34,0.0,14.65,192,28.00,1.26,88,1.48,1968,8.6,0.00,0
29.986,0.35,14.56,14.76,1.000,0.00,0.00,690,438,2,102,11.66,-8.82,210,28.75,0.50,1.000,-2.34,-6.25,14.27,0.0,14.65,192,28.00,1.26,88,1.46,1966,9.0,0.00,0
30.007,0.35,14.56,14.76,1.000,0.00,0.00,666,438,2,102,11.52,-8.87,210,28.52,0.54,1.000,-2.34,-6.25,14.22,0.0,14.65,192,28.00,1.26,88,1.46,1962,9.0,0.00,0
30.026,0.34,14.56,14.76,1.000,0.00,0.00,644,438,2,102,11.37,-8.95,210,28.30,0.66,1.000,-3.12,-6.25,14.15,0.0,14.65,192,27.00,1.26,88,1.44,1960,8.6,0.00,0
30.049,0.34,14.56,14.76,1.000,0.00,0.00,614,438,2,102,11.29,-9.07,210,28.19,0.76,1.000,-3.12,-6.25,14.13,0.0,14.65,192,27.00,1.26,88,1.44,1960,8.6,0.00,0
30.066,0.34,14.56,14.82,1.000,0.00,0.00,579,438,2,102,10.99,-9.23,210,27.85,0.82,1.000,-2.34,-6.25,14.03,0.0,14.65,192,26.50,1.25,88,1.44,1959,8.2,0.00,0
30.090,0.32,14.56,14.82,1.000,0.00,0.00,573,438,2,102,10.85,-9.24,210,27.62,0.89,1.000,-2.34,-6.25,14.01,0.0,14.65,192,26.50,1.25,88,1.44,1959,8.2,0.00,0
30.106,0.32,14.55,14.82,1.000,0.00,0.00,561,438,2,102,10.69,-9.37,210,27.40,1.10,1.000,-2.34,-6.25,13.96,0.0,14.65,192,25.50,1.25,88,1.38,1961,8.2,0.00,0
30.126,0.31,14.55,14.82,1.000,0.00,0.00,553,438,2,102,10.54,-9.37,210,27.29,0.99,1.000,-2.34,-6.25,13.92,0.0,14.65,192,25.50,1.25,88,1.38,1966,8.2,0.00,0
30.143,0.31,14.55,14.87,1.000,0.00,0.00,529,438,2,102,10.30,-9.63,210,26.95,1.35,1.000,-3.12,-6.25,13.91,0.0,14.65,192,24.50,1.26,88,1.36,1970,7.8,0.00,0
30.166,0.31,14.55,14.87,1.000,0.00,0.00,532,438,2,102,10.18,-9.74,210,26.84,1.32,1.000,-3.12,-6.25,13.88,0.0,14.65,192,24.50,1.26,88,1.36,1971,7.8,0.00,0
30.182,0.30,14.55,15.05,1.000,0.00,0.00,534,438,2,102,9.91,-10.01,210,26.50,1.49,1.000,0.00,-6.25,13.84,0.0,14.65,192,24.00,1.26,88,1.32,1974,7.8,0.00,0
30.213,0.28,14.55,15.05,1.000,0.00,0.00,548,438,2,102,9.75,-10.11,210,26.39,1.56,1.000,0.00,-6.25,13.83,0.0,14.65,192,24.00,1.26,88,1.32,1972,7.8,0.00,0
30.234,0.28,14.54,15.11,1.000,0.00,0.00,535,438,2,102,9.40,-10.19,210,26.05,1.72,1.000,0.00,-6.25,13.79,0.0,14.65,192,23.50,1.26,88,1.30,1948,7.8,0.00,0
30.244,0.28,14.55,15.11,1.000,0.00,0.00,535,438,2,102,9.25,-10.33,210,25.83,1.85,1.000,0.00,-6.25,13.77,0.0,14.65,192,23.50,1.26,88,1.30,1941,7.8,0.00,0
30.276,0.27,14.55,15.11,1.000,0.00,0.00,553,438,2,102,9.12,-10.38,210,25.60,1.88,1.000,0.00,-6.25,13.79,0.0,14.65,192,22.50,1.24,88,1.32,1943,7.8,0.00,0
30.282,0.27,14.55,15.11,1.000,0.00,0.00,541,438,2,102,9.03,-10.42,210,25.49,1.96,1.000,0.00,-6.25,13.80,0.0,14.65,192,22.50,1.24,88,1.32,1943,7.8,0.00,0
30.308,0.27,14.55,15.17,1.000,0.00,0.00,523,438,2,102,8.78,-10.48,210,25.26,1.96,1.000,0.00,-6.25,13.84,0.0,14.65,192,22.00,1.24,88,1.30,1921,7.5,0.00,0
30.322,0.27,14.55,15.17,1.000,0.00,0.00,539,438,2,102,8.65,-10.55,210,25.04,2.03,1.000,0.00,-6.25,13.79,0.0,14.65,192,22.00,1.24,88,1.30,1916,7.5,0.00,0
30.337,0.26,14.55,15.17,1.000,0.00,0.00,537,438,2,102,8.52,-10.53,210,24.81,2.06,1.000,0.00,-6.25,13.78,0.0,14.65,192,21.00,1.23,88,1.28,1916,7.5,0.00,0
30.355,0.26,14.55,15.17,1.000,0.00,0.00,527,438,2,102,8.34,-10.59,210,24.59,2.06,1.000,0.00,-6.25,13.79,0.8,14.65,192,21.00,1.23,88,1.28,1895,7.5,0.00,0
30.380,0.26,14.56,15.11,1.000,0.00,0.00,517,438,2,102,8.21,-10.66,210,24.36,2.19,1.000,0.00,-6.25,13.74,1.2,14.65,192,20.50,1.21,88,1.28,1896,7.5,0.00,0
30.400,0.25,14.56,15.11,1.000,0.00,0.00,507,438,2,102,8.20,-10.67,210,24.14,2.19,1.000,0.00,-6.25,13.80,2.0,14.65,192,20.50,1.21,88,1.28,1904,7.5,0.00,0
30.414,0.25,14.55,15.17,1.000,0.00,0.00,488,438,2,102,8.16,-10.69,210,24.02,2.18,1.000,0.00,-6.25,13.82,2.0,14.65,192,21.50,1.22,88,1.28,1908,7.5,0.00,0
30.427,0.25,14.55,15.05,1.000,0.00,0.00,470,438,2,102,8.08,-10.73,210,23.80,2.18,1.000,0.00,-6.25,13.71,2.0,14.65,192,21.50,1.22,88,1.28,1910,7.5,0.00,0
30.445,0.25,14.55,15.05,1.000,0.00,0.00,454,438,2,102,8.17,-10.73,210,23.58,2.18,1.000,-3.91,-6.25,13.67,2.0,14.65,192,22.00,1.24,88,1.28,1941,7.5,0.00,0
30.460,0.25,14.54,15.05,1.000,0.00,0.00,426,438,2,102,8.16,-10.80,210,23.35,2.14,1.000,-3.91,-6.25,13.76,2.0,14.65,192,22.00,1.24,88,1.28,1966,7.5,0.00,0
30.485,0.23,14.54,15.05,1.000,0.00,0.00,408,438,2,102,8.22,-10.86,210,23.12,2.11,1.000,-3.91,-6.25,13.74,2.0,14.65,192,23.00,1.28,90,1.28,1997,7.5,0.00,0
30.509,0.23,14.54,14.99,1.000,0.00,0.00,376,438,2,102,8.18,-10.96,210,22.88,2.18,1.000,-3.91,-6.25,13.72,2.4,14.65,192,23.00,1.28,90,1.28,2011,7.5,0.00,0
30.529,0.23,14.54,14.99,1.000,0.00,0.00,360,438,2,102,8.14,-10.99,210,22.62,2.16,1.000,-3.91,-6.25,13.72,2.0,14.65,192,24.50,1.29,88,1.28,2018,7.5,0.00,0
30.554,0.23,14.54,14.99,1.000,0.00,0.00,332,438,2,102,8.00,-11.06,210,22.25,2.23,1.000,-3.91,-6.25,14.05,1.6,14.65,192,24.50,1.29,88,1.28,2016,7.5,0.00,0
30.574,0.23,14.54,14.99,1.000,0.00,0.00,326,438,2,102,7.91,-11.09,210,22.00,2.23,1.000,-3.12,-6.25,14.23,1.6,14.65,192,25.00,1.29,90,1.28,2010,7.5,0.00,0
30.589,0.23,14.54,14.99,1.000,0.00,0.00,305,438,2,102,7.81,-11.13,210,21.75,2.26,1.000,-3.12,-6.25,14.31,1.2,14.65,192,25.00,1.29,90,1.28,2002,7.5,0.00,0
30.621,0.23,14.54,14.99,1.000,0.00,0.00,300,438,2,102,7.76,-11.15,210,21.62,2.31,1.000,-2.34,-6.25,14.28,1.2,14.65,192,25.50,1.28,90,1.28,2001,7.5,0.00,0
30.637,0.22,14.56,15.05,1.000,0.00,0.00,290,438,2,102,7.60,-11.20,210,21.29,2.38,1.000,-2.34,-6.25,14.28,1.6,14.65,192,25.50,1.28,90,1.28,1985,7.5,0.00,0
30.655,0.22,14.56,15.05,1.000,0.00,0.00,294,438,2,102,7.46,-11.22,210,21.06,2.38,1.000,-2.34,-6.25,14.24,1.6,14.65,192,25.50,1.27,90,1.28,1968,7.1,0.00,0
30.666,0.22,14.56,15.05,1.000,0.00,0.00,290,438,2,102,7.36,-11.24,210,20.95,2.41,1.000,-2.34,-6.25,14.16,1.6,14.65,192,25.50,1.27,90,1.28,1960,7.1,0.00,0
30.683,0.22,14.56,15.05,1.000,0.00,0.00,301,438,2,102,7.22,-11.25,210,20.73,2.44,1.000,-3.12,-6.25,14.14,2.0,14.65,192,26.50,1.24,90,1.26,1939,7.1,0.00,0
30.707,0.22,14.56,15.05,1.000,0.00,0.00,300,438,2,102,7.16,-11.30,210,20.61,2.52,1.000,-3.12,-6.25,14.12,2.0,14.65,192,26.50,1.24,90,1.26,1928,7.1,0.00,0
30.732,0.22,14.56,15.05,1.000,0.00,0.00,306,438,2,102,7.03,-11.31,210,20.27,2.55,1.000,-3.12,-6.25,14.07,2.0,14.65,192,26.50,1.24,90,1.26,1914,7.1,0.00,0
30.747,0.22,14.56,15.05,1.000,0.00,0.00,322,438,2,102,6.96,-11.26,210,20.16,2.54,1.000,-3.12,-6.25,14.04,2.0,14.65,192,27.50,1.22,90,1.24,1906,7.1,0.00,0
30.770,0.21,14.58,15.05,1.000,0.00,0.00,321,438,2,102,6.87,-11.27,210,19.83,2.50,1.000,-3.12,-6.25,14.03,2.0,14.65,192,27.50,1.22,90,1.24,1891,7.1,0.00,0
30.784,0.21,14.58,15.11,1.000,0.00,0.00,370,438,2,102,6.76,-11.25,210,19.60,2.51,1.000,-3.91,-6.25,14.02,2.0,14.65,192,27.50,1.21,90,1.24,1878,7.1,0.00,0
30.804,0.21,14.58,15.11,1.000,0.00,0.00,394,438,2,102,6.68,-11.37,210,19.38,2.47,1.000,-3.91,-6.25,14.01,2.0,14.65,194,27.50,1.20,90,1.24,1872,7.1,0.00,0
30.825,0.21,14.58,15.11,1.000,0.00,0.00,376,438,2,102,6.64,-11.34,210,19.15,2.59,1.000,-3.91,-6.25,14.01,2.0,14.65,194,27.50,1.20,90,1.24,1867,7.1,0.00,0
30.841,0.21,14.58,15.11,1.000,0.00,0.00,391,438,2,102,6.60,-11.31,210,18.93,2.52,1.000,-3.91,-6.25,14.01,2.0,14.65,194,27.50,1.19,88,1.24,1862,6.7,0.00,0
30.869,0.21,14.58,15.11,1.000,0.00,0.00,400,438,2,102,6.57,-11.23,210,18.70,2.47,1.000,-3.91,-6.25,14.01,2.4,14.65,194,27.50,1.19,88,1.24,1865,6.7,0.00,0
30.889,0.21,14.58,15.11,1.000,0.00,0.00,402,438,2,102,6.55,-11.32,210,18.48,2.40,1.000,-3.91,-6.25,14.03,2.4,14.65,194,27.50,0.80,90,1.22,1871,6.7,0.00,0
30.903,0.21,14.58,15.11,1.000,0.00,0.00,429,438,2,102,6.58,-11.30,210,18.36,2.46,1.000,-3.91,-6.25,14.05,2.4,14.65,194,27.50,0.80,90,1.22,1887,6.7,0.00,0
30.918,0.21,14.57,15.11,1.000,0.00,0.00,431,438,2,102,6.59,-11.32,210,19.12,2.48,1.000,-3.91,-6.25,14.05,2.7,14.65,194,27.50,0.80,90,1.22,1904,6.7,0.00,0
30.935,0.21,14.57,15.05,1.000,0.00,0.00,426,438,2,102,6.68,-11.29,210,19.93,2.48,1.000,-3.91,-6.25,14.05,3.5,14.65,194,8.00,0.82,90,1.22,1931,7.1,0.00,0
30.946,0.21,14.57,15.05,1.000,0.00,0.00,439,438,2,102,6.66,-11.28,210,20.33,2.46,1.000,-3.91,-6.25,14.05,3.9,14.65,194,8.00,0.82,90,1.22,1932,7.1,0.00,0
30.961,0.19,14.58,14.99,1.000,0.00,0.00,452,438,2,102,6.68,-11.35,210,21.12,2.49,1.000,-3.91,-6.25,14.05,4.3,14.65,194,8.50,0.83,90,1.24,1941,7.1,0.00,0
30.988,0.19,14.58,14.99,1.000,0.00,0.00,473,438,2,102,6.67,-11.34,210,21.93,2.60,1.000,-3.91,-6.25,14.05,4.3,14.65,194,8.50,0.83,90,1.24,1941,7.1,0.00,0
31.011,0.19,14.58,14.99,1.000,0.00,0.00,467,438,2,102,6.66,-11.40,210,22.73,2.73,1.000,-3.91,-6.25,14.04,4.3,14.65,194,8.50,0.83,90,1.24,1936,7.1,0.00,0
31.019,0.19,14.58,14.99,1.000,0.00,0.00,474,438,2,102,6.67,-11.39,210,23.12,2.78,1.000,-3.91,-6.25,14.00,4.3,14.65,194,8.50,0.83,90,1.26,1936,7.5,0.00,0
