Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
74.551,0.21,14.56,14.93,1.000,0.00,0.00,409,438,4,104,7.50,-11.56,208,32.90,3.03,1.000,-2.34,-3.91,14.14,5.9,14.79,194,28.50,1.36,91,1.36,2130,8.6,0.00,0
74.567,0.21,14.56,14.93,1.000,0.00,0.00,404,438,4,104,7.60,-11.51,208,33.74,2.99,1.000,-2.34,-3.91,14.13,5.9,14.79,194,28.50,1.36,91,1.36,2131,8.6,0.00,0
74.585,0.21,14.56,14.93,1.000,0.00,0.00,413,438,4,104,7.69,-11.41,208,33.74,2.99,1.000,-2.34,-3.91,14.13,5.9,14.79,194,28.50,1.36,91,1.40,2131,9.0,0.00,0
74.610,0.21,14.56,14.93,1.000,0.00,0.00,404,438,4,104,7.82,-11.38,208,32.94,2.82,1.000,-2.34,-3.91,14.07,5.9,14.79,194,28.50,1.36,91,1.40,2127,9.0,0.00,0
74.632,0.22,14.56,14.93,1.000,0.00,0.00,401,438,4,104,7.92,-11.34,208,32.12,2.82,1.000,-3.12,-3.91,14.04,5.9,14.79,194,28.50,1.36,91,1.42,2128,8.6,0.00,0
74.649,0.22,14.56,14.93,1.000,0.00,0.00,414,438,4,104,8.02,-11.36,208,32.11,2.73,1.000,-3.12,-3.91,13.97,5.9,14.79,194,28.50,1.36,91,1.42,2130,8.6,0.00,0
74.672,0.22,14.56,14.93,1.000,0.00,0.00,417,438,4,104,8.06,-11.29,208,32.15,2.73,1.000,-3.12,-3.91,13.94,5.9,14.79,194,28.50,1.36,91,1.40,2126,8.6,0.00,0
74.689,0.22,14.56,14.93,1.000,0.00,0.00,409,438,4,104,8.13,-11.23,208,32.21,2.63,1.000,-3.12,-3.91,13.91,5.9,14.79,194,28.50,1.36,91,1.40,2122,8.6,0.00,0
74.709,0.22,14.56,14.93,1.000,0.00,0.00,407,438,4,104,8.17,-11.30,208,32.21,2.63,1.000,-3.91,-3.91,13.90,5.9,14.79,194,28.50,1.36,93,1.40,2122,8.6,0.00,0
74.739,0.22,14.56,14.93,1.000,0.00,0.00,397,438,4,104,8.20,-11.26,208,32.29,2.68,1.000,-3.91,-3.91,13.89,5.9,14.79,194,28.50,1.36,93,1.40,2118,8.6,0.00,0
74.755,0.23,14.55,14.93,1.000,0.00,0.00,420,438,4,104,8.25,-11.14,208,32.31,2.68,1.000,-3.91,-3.91,13.88,5.9,14.79,194,28.50,1.36,91,1.38,2116,8.6,0.00,0
74.784,0.23,14.55,14.93,1.000,0.00,0.00,421,438,4,104,8.28,-11.19,208,33.10,2.67,1.000,-3.91,-3.91,13.87,5.9,14.79,194,28.50,1.36,91,1.38,2117,8.6,0.00,0
74.805,0.23,14.55,14.93,1.000,0.00,0.00,405,438,4,104,8.32,-11.22,208,32.31,2.67,1.000,-3.91,-3.91,13.92,5.9,14.79,194,28.50,1.35,91,1.42,2116,8.6,0.00,0
74.819,0.23,14.55,14.93,1.000,0.00,0.00,411,438,4,104,8.35,-11.21,208,32.31,2.64,1.000,-3.91,-3.91,13.94,5.9,14.79,194,28.50,1.35,91,1.42,2116,8.6,0.00,0
74.832,0.23,14.55,14.93,1.000,0.00,0.00,419,438,4,104,8.40,-11.14,208,33.01,2.60,1.000,-3.91,-3.91,13.94,5.9,14.79,194,28.50,1.36,91,1.40,2119,8.6,0.00,0
74.852,0.23,14.55,14.93,1.000,0.00,0.00,410,438,4,104,8.45,-11.12,208,32.95,2.56,1.000,-3.91,-3.91,13.97,5.9,14.79,194,28.50,1.36,91,1.40,2124,8.6,0.00,0
74.866,0.23,14.55,14.93,1.000,0.00,0.00,418,438,4,104,8.51,-11.13,208,33.75,2.62,1.000,-3.91,-3.91,14.02,5.9,14.79,194,28.50,1.36,91,1.42,2127,9.0,0.00,0
74.894,0.23,14.55,14.93,1.000,0.00,0.00,415,438,4,104,8.54,-11.16,208,33.79,2.69,1.000,-3.91,-3.91,14.08,6.3,14.79,194,28.50,1.36,91,1.42,2126,9.0,0.00,0
74.909,0.23,14.55,14.93,1.000,0.00,0.00,403,438,4,104,8.57,-11.15,208,35.38,2.76,1.000,-3.91,-3.91,14.11,6.3,14.79,194,28.50,1.36,93,1.42,2126,9.0,0.00,0
74.935,0.23,14.55,14.93,1.000,0.00,0.00,412,438,4,104,8.61,-11.04,208,37.83,2.76,1.000,-3.91,-3.91,14.15,6.3,14.79,194,28.50,1.36,93,1.42,2126,9.0,0.00,0
74.956,0.23,14.55,14.93,1.000,0.00,0.00,417,438,4,104,8.64,-11.14,208,37.90,2.94,1.000,-3.91,-3.91,14.18,6.3,14.79,194,28.50,1.36,93,1.42,2121,9.4,0.00,0
74.970,0.23,14.55,14.93,1.000,0.00,0.00,407,438,4,104,8.68,-11.07,208,39.56,2.94,1.000,-3.91,-3.91,14.21,6.3,14.79,194,28.50,1.36,93,1.42,2121,9.4,0.00,0
74.981,0.25,14.55,14.93,1.000,0.00,0.00,412,438,4,104,8.74,-11.00,208,40.89,2.99,1.000,-3.91,-3.91,14.25,6.7,14.79,194,28.50,1.36,91,1.42,2124,9.4,0.00,0
75.002,0.25,14.54,14.99,1.000,0.00,0.00,417,438,4,104,8.76,-10.85,208,41.56,3.00,1.000,-3.91,-3.91,14.27,6.7,14.79,194,28.50,1.36,91,1.42,2123,9.4,0.00,0
75.015,0.25,14.54,14.99,1.000,0.00,0.00,425,438,4,104,8.85,-10.83,208,42.94,2.97,1.000,-3.12,-3.91,14.28,7.1,14.79,194,28.50,1.36,91,1.44,2126,9.8,0.00,0
75.047,0.25,14.54,14.99,1.000,0.00,0.00,422,438,4,104,9.02,-10.79,208,44.36,3.03,1.000,-3.12,-3.91,14.31,7.1,14.79,194,28.50,1.36,91,1.44,2128,9.8,0.00,0
75.071,0.25,14.54,14.99,1.000,0.00,0.00,409,438,4,104,9.16,-10.68,208,45.79,3.08,1.000,-3.12,-3.91,14.33,7.1,14.79,194,28.50,1.36,91,1.46,2127,10.2,0.00,0
75.087,0.26,14.54,14.99,1.000,0.00,0.00,410,438,4,104,9.31,-10.63,208,47.21,3.06,1.000,-3.12,-3.91,14.35,7.1,14.79,194,28.50,1.36,91,1.46,2130,10.2,0.00,0
75.109,0.26,14.54,14.93,1.000,0.00,0.00,419,438,4,104,9.53,-10.51,208,48.64,3.00,1.000,-3.12,-3.91,14.38,7.1,14.79,194,28.50,1.36,91,1.52,2133,10.6,0.00,0
75.125,0.27,14.54,14.93,1.000,0.00,0.00,429,438,4,104,9.80,-10.42,208,46.70,2.81,1.000,-3.12,-3.91,14.39,7.1,14.79,194,28.50,1.36,91,1.52,2132,10.6,0.00,0
75.139,0.27,14.54,14.93,1.000,0.00,0.00,403,438,4,104,9.93,-10.28,208,42.69,2.81,1.000,-3.12,-3.91,14.39,6.7,14.79,194,28.50,1.82,91,1.56,2130,10.2,0.00,0
75.166,0.27,14.54,14.93,1.000,0.00,0.00,403,438,4,104,10.06,-10.13,208,39.38,2.40,1.000,-3.12,-3.91,14.40,6.3,14.79,194,28.50,1.82,91,1.56,2133,10.2,0.00,0
75.185,0.27,14.54,14.93,1.000,0.00,0.00,414,438,4,104,10.07,-10.13,208,32.08,1.76,1.000,-3.12,-3.91,14.43,5.9,14.79,194,28.50,1.82,93,1.52,2131,8.6,0.00,0
75.209,0.27,14.54,14.93,1.000,0.00,0.00,426,438,4,104,9.98,-10.18,208,22.15,0.86,1.000,-3.12,-3.91,14.52,3.9,14.79,194,28.50,1.82,93,1.52,2129,8.6,0.00,0
75.233,0.27,14.54,14.93,1.000,0.00,0.00,419,438,4,104,9.90,-10.20,208,19.79,0.86,1.000,-3.12,-3.91,14.55,2.4,14.79,194,28.50,1.82,91,1.46,2123,7.5,0.00,0
75.243,0.27,14.54,14.93,1.000,0.00,0.00,433,438,4,104,9.78,-10.13,208,19.58,0.73,1.000,-3.12,-3.91,14.58,1.2,14.79,194,28.50,1.82,91,1.46,2122,7.5,0.00,0
75.264,0.26,14.54,14.93,1.000,0.00,0.00,414,438,4,104,9.41,-10.46,208,19.15,1.04,1.000,-3.12,-3.91,14.60,0.0,14.79,194,28.50,1.81,91,1.30,2116,7.1,0.00,0
75.280,0.26,14.54,14.93,1.000,0.00,0.00,428,438,4,104,9.14,-10.58,208,18.51,0.95,1.000,-3.12,-3.91,14.66,0.0,14.79,194,28.50,1.81,91,1.30,2112,7.1,0.00,0
75.302,0.25,14.54,14.93,1.000,0.00,0.00,433,438,4,104,9.02,-10.55,208,18.30,1.09,1.000,-2.34,-3.91,14.69,0.0,14.79,194,27.50,1.35,93,1.36,2111,7.1,0.00,0
75.319,0.25,14.54,14.99,1.000,0.00,0.00,429,438,4,104,8.78,-10.64,208,17.90,1.02,1.000,-2.34,-3.91,14.73,0.0,14.79,194,27.50,1.35,93,1.36,2107,7.1,0.00,0
75.348,0.25,14.54,14.99,1.000,0.00,0.00,421,438,4,104,8.61,-10.70,208,17.48,1.12,1.000,-2.34,-3.91,14.74,0.0,14.79,194,27.50,1.35,93,1.36,2111,7.1,0.00,0
75.363,0.23,14.55,14.93,1.000,0.00,0.00,420,438,4,104,8.39,-10.98,208,17.05,1.36,1.000,-2.34,-3.91,14.75,0.0,14.79,194,27.00,1.35,91,1.26,2116,7.1,0.00,0
75.387,0.23,14.55,14.93,1.000,0.00,0.00,427,438,4,104,8.18,-11.07,208,16.41,1.33,1.000,0.78,-3.91,14.90,0.0,14.79,194,26.00,1.36,93,1.26,2121,7.1,0.00,0
75.403,0.22,14.55,14.93,1.000,0.00,0.00,450,438,4,104,8.08,-11.02,208,16.20,1.37,1.000,0.78,-3.91,14.91,0.0,14.79,194,26.00,1.36,93,1.26,2118,7.1,0.00,0
75.428,0.22,14.56,14.93,1.000,0.00,0.00,474,438,4,104,7.87,-11.16,208,15.56,1.41,1.000,1.56,-3.91,15.02,0.0,14.79,194,25.50,1.36,91,1.26,2120,7.1,0.00,0
75.442,0.22,14.56,14.93,1.000,0.00,0.00,454,438,4,104,7.75,-11.23,208,15.14,1.41,1.000,1.56,-3.91,15.04,0.0,14.79,194,25.50,1.36,91,1.26,2121,7.1,0.00,0
75.469,0.21,14.56,14.93,1.000,0.00,0.00,492,438,4,104,7.59,-11.35,208,14.71,1.53,1.000,1.56,-3.91,15.04,0.0,14.79,194,24.50,1.36,91,1.24,2121,6.7,0.00,0
75.491,0.21,14.56,14.93,1.000,0.00,0.00,472,438,4,104,7.46,-11.48,208,14.29,1.53,1.000,1.56,-3.91,15.03,0.0,14.79,194,24.50,1.36,91,1.24,2118,6.7,0.00,0
75.502,0.21,14.56,14.93,1.000,0.00,0.00,483,438,4,104,7.38,-11.46,208,14.07,1.64,1.000,1.56,-3.91,15.05,0.0,14.79,194,24.50,1.36,93,1.22,2120,6.7,0.00,0
75.513,0.19,14.56,14.93,1.000,0.00,0.00,478,438,4,104,7.28,-11.51,208,13.65,1.59,1.000,1.56,-3.91,15.06,0.0,14.79,194,24.50,1.36,93,1.22,2118,6.7,0.00,0
75.549,0.19,14.57,14.87,1.000,0.00,0.00,520,438,4,104,7.09,-11.64,208,13.01,1.71,1.000,1.56,-3.91,15.00,0.0,14.79,194,23.50,1.35,91,1.26,2118,6.7,0.00,0
75.569,0.19,14.57,14.87,1.000,0.00,0.00,513,438,4,104,7.00,-11.68,208,12.59,1.71,1.000,1.56,-3.91,14.98,0.0,14.79,194,23.50,1.35,91,1.26,2116,6.7,0.00,0
75.586,0.19,14.57,14.99,1.000,0.00,0.00,521,438,4,104,6.89,-11.74,208,12.16,1.75,1.000,0.00,-3.91,14.93,0.0,14.79,194,22.50,0.90,93,1.22,2117,6.7,0.00,0
75.618,0.18,14.57,14.99,1.000,0.00,0.00,527,438,4,104,6.82,-11.70,208,11.74,1.75,1.000,0.00,-3.91,14.86,0.0,14.79,194,22.50,0.90,93,1.22,2118,6.7,0.00,0
75.633,0.18,14.57,14.99,1.000,0.00,0.00,513,438,4,104,6.65,-11.80,208,11.32,1.80,1.000,0.00,-3.91,14.74,0.0,14.79,194,22.00,0.90,93,1.20,2104,6.7,0.00,0
75.648,0.18,14.57,14.99,1.000,0.00,0.00,522,438,4,104,6.58,-11.81,208,10.93,1.79,1.000,0.00,-3.91,14.71,0.0,14.79,194,22.00,0.90,93,1.20,2102,6.7,0.00,0
75.673,0.18,14.57,14.99,1.000,0.00,0.00,491,438,4,104,6.50,-11.82,208,10.32,1.77,1.000,0.00,-3.91,14.65,0.0,14.79,194,20.50,0.90,93,1.22,2099,6.7,0.00,0
75.701,0.18,14.57,14.99,1.000,0.00,0.00,483,438,4,104,6.39,-11.86,208,10.12,1.81,1.000,0.00,-3.91,14.54,0.0,14.79,194,20.50,0.90,93,1.22,2093,6.7,0.00,0
75.714,0.17,14.57,14.99,1.000,0.00,0.00,478,438,4,104,6.32,-11.83,208,9.53,1.75,1.000,0.00,-3.91,14.46,0.0,14.79,194,20.00,0.89,93,1.22,2095,6.3,0.00,0
75.733,0.17,14.58,14.99,1.000,0.00,0.00,468,438,4,104,6.27,-11.90,208,9.32,1.78,1.000,0.00,-3.91,14.41,0.0,14.79,194,20.00,0.89,93,1.22,2098,6.3,0.00,0
75.749,0.17,14.58,14.99,1.000,0.00,0.00,452,438,4,104,6.20,-11.90,208,8.93,1.76,1.000,0.00,-3.91,14.33,0.0,14.79,194,19.50,0.89,93,1.20,2100,6.3,0.00,0
75.769,0.17,14.58,14.99,1.000,0.00,0.00,458,438,4,104,6.20,-11.92,208,8.53,1.71,1.000,0.00,-3.91,14.24,0.0,14.79,194,19.50,0.89,93,1.20,2108,6.3,0.00,0
75.787,0.17,14.58,14.99,1.000,0.00,0.00,433,438,4,104,6.19,-11.94,208,8.10,1.66,1.000,0.00,-3.91,14.21,0.0,14.79,194,18.50,0.90,93,1.16,2121,6.3,0.00,0
75.815,0.17,14.58,14.99,1.000,0.00,0.00,426,438,4,104,6.17,-11.94,208,7.68,1.66,1.000,0.00,-3.91,14.19,0.0,14.79,194,18.50,0.90,93,1.16,2126,6.3,0.00,0
75.829,0.17,14.58,14.99,1.000,0.00,0.00,434,438,4,104,6.11,-12.01,208,7.25,1.65,1.000,0.00,-3.91,14.07,0.0,14.79,194,18.00,0.91,93,1.20,2129,6.3,0.00,0
75.848,0.17,14.58,14.99,1.000,0.00,0.00,417,438,4,104,6.07,-12.01,208,6.81,1.65,1.000,0.00,-3.91,14.04,0.0,14.79,194,18.00,0.91,93,1.20,2129,6.3,0.00,0
75.863,0.17,14.58,14.99,1.000,0.00,0.00,417,438,4,104,5.98,-11.99,208,6.39,1.62,1.000,0.00,-3.91,13.99,0.0,14.79,194,17.00,0.91,91,1.20,2120,6.3,0.00,0
75.879,0.17,14.58,14.99,1.000,0.00,0.00,409,438,4,104,5.94,-12.00,208,6.18,1.59,1.000,0.00,-3.91,13.95,0.0,14.79,194,17.00,0.91,91,1.20,2117,6.3,0.00,0
75.904,0.16,14.58,14.99,1.000,0.00,0.00,417,438,4,104,5.90,-12.06,208,5.75,1.58,1.000,0.00,-3.91,13.92,0.0,14.79,194,16.50,0.90,93,1.22,2117,6.3,0.00,0
75.934,0.16,14.59,14.99,1.000,0.00,0.00,413,438,4,104,5.79,-12.07,208,5.35,1.66,1.000,0.00,-3.91,13.97,0.0,14.79,194,16.50,0.90,93,1.22,2099,6.3,0.00,0
75.955,0.16,14.59,14.99,1.000,0.00,0.00,415,438,4,104,5.68,-12.07,208,4.78,1.67,1.000,0.00,-3.91,13.90,0.0,14.79,194,16.50,0.89,93,1.18,2085,5.9,0.00,0
75.980,0.16,14.59,14.99,1.000,0.00,0.00,410,438,4,104,5.59,-12.05,208,4.21,1.63,1.000,0.00,-3.91,13.90,0.0,14.79,194,16.50,0.89,93,1.16,2081,5.9,0.00,0
76.000,0.16,14.59,14.99,1.000,0.00,0.00,416,438,4,104,5.54,-12.10,208,3.84,1.62,1.000,0.00,-3.91,13.92,0.0,14.79,194,16.50,0.89,93,1.16,2078,5.9,0.00,0
76.016,0.16,14.59,14.99,1.000,0.00,0.00,424,438,4,104,5.52,-12.13,208,3.46,1.64,1.000,0.00,-3.91,13.95,0.0,14.79,194,16.50,0.89,93,1.14,2084,5.9,0.00,0
76.044,0.16,14.59,14.99,1.000,0.00,0.00,417,438,4,104,5.48,-12.14,208,3.28,1.65,1.000,0.00,-3.91,13.96,0.0,14.79,194,16.50,0.89,93,1.14,2092,5.9,0.00,0
76.059,0.16,14.59,14.99,1.000,0.00,0.00,429,438,4,104,5.45,-12.14,208,2.67,1.58,1.000,0.00,-3.91,14.01,0.0,14.79,194,16.50,0.89,93,1.16,2092,5.9,0.00,0
76.084,0.16,14.59,14.99,1.000,0.00,0.00,423,438,4,104,5.44,-12.12,208,2.28,1.55,1.000,0.00,-3.91,14.02,0.0,14.79,194,16.50,0.89,93,1.16,2094,5.9,0.00,0
76.106,0.14,14.59,14.99,1.000,0.00,0.00,426,438,4,104,5.38,-12.13,208,1.88,1.52,1.000,0.00,-3.91,14.10,0.0,14.79,194,16.50,0.89,93,1.14,2090,5.9,0.00,0
76.121,0.14,14.59,14.99,1.000,0.00,0.00,431,438,4,104,5.30,-12.18,208,1.50,1.53,1.000,0.00,-3.91,14.20,0.0,14.79,194,16.50,0.89,93,1.14,2080,5.9,0.00,0
76.149,0.14,14.59,14.99,1.000,0.00,0.00,433,438,4,104,5.23,-12.19,208,1.12,1.57,1.000,0.00,-3.91,14.29,0.0,14.79,194,16.50,0.89,93,1.14,2073,5.9,0.00,0
76.155,0.14,14.59,14.99,1.000,0.00,0.00,419,438,4,104,5.19,-12.18,208,0.94,1.56,1.000,0.00,-3.91,14.36,0.0,14.79,194,16.50,0.88,93,1.16,2071,5.9,0.00,0
76.176,0.14,14.59,14.99,1.000,0.00,0.00,417,438,4,104,5.13,-12.20,208,0.57,1.56,1.000,0.00,-3.91,14.46,0.0,14.79,194,16.50,0.88,93,1.16,2066,5.9,0.00,0
76.191,0.14,14.59,14.99,1.000,0.00,0.00,431,438,4,104,5.08,-12.21,208,0.04,1.56,1.000,0.00,-3.91,14.57,0.0,14.79,194,16.50,0.88,93,1.14,2064,5.9,0.00,0
76.226,0.14,14.59,14.99,1.000,0.00,0.00,434,438,4,104,5.06,-12.19,208,0.00,1.52,1.000,0.00,-3.91,14.65,0.0,14.79,194,16.50,0.88,93,1.14,2066,5.9,0.00,0
76.240,0.14,14.59,14.99,1.000,0.00,0.00,433,438,4,104,5.02,-12.18,208,0.00,1.51,1.000,0.00,-3.91,14.71,0.0,14.79,194,16.50,0.88,93,1.12,2065,5.9,0.00,0
76.257,0.14,14.59,14.99,1.000,0.00,0.00,443,438,4,104,4.99,-12.20,208,0.00,1.55,1.000,0.00,-3.91,14.79,0.0,14.79,194,16.50,0.88,93,1.12,2061,5.9,0.00,0
76.284,0.14,14.59,14.99,1.000,0.00,0.00,451,438,4,104,4.97,-12.23,208,0.00,1.57,1.000,0.00,-3.91,15.19,0.0,14.79,194,16.50,0.88,93,1.14,2066,5.9,0.00,0
76.299,0.14,14.59,14.99,1.000,0.00,0.00,456,438,4,104,4.95,-12.25,208,0.00,1.59,1.000,0.00,-3.91,15.29,0.0,14.79,194,16.50,0.88,93,1.14,2064,5.9,0.00,0
76.321,0.14,14.59,14.99,1.000,0.00,0.00,448,438,4,104,4.93,-12.25,208,0.00,1.60,1.000,0.00,-3.91,15.42,0.0,14.79,194,16.50,0.88,93,1.14,2059,5.9,0.00,0
76.352,0.14,14.59,14.99,1.000,0.00,0.00,457,438,4,104,4.92,-12.23,208,0.00,1.60,1.000,0.00,-3.91,15.81,0.0,14.79,194,16.50,0.88,93,1.14,2063,5.9,0.00,0
76.359,0.14,14.59,14.99,1.000,0.00,0.00,459,438,4,104,4.92,-12.22,208,0.00,1.58,1.000,0.00,-3.91,15.81,0.0,14.79,194,16.50,0.88,93,1.14,2059,5.9,0.00,0
76.370,0.14,14.59,14.99,1.000,0.00,0.00,456,438,4,104,4.90,-12.21,208,0.00,1.58,1.000,0.00,-3.91,15.93,0.0,14.79,194,16.50,0.88,93,1.14,2055,5.9,0.00,0
76.390,0.14,14.59,14.99,1.000,0.00,0.00,455,438,4,104,4.90,-12.16,208,0.00,1.58,1.000,0.00,-3.91,16.24,0.0,14.79,194,16.50,0.88,93,1.18,2057,5.9,0.00,0
76.407,0.14,14.59,14.99,1.000,0.00,0.00,457,438,4,104,4.88,-12.18,208,0.00,1.57,1.000,0.00,-3.91,16.44,0.0,14.79,194,16.50,0.88,93,1.18,2050,5.9,0.00,0
76.435,0.14,14.59,14.99,1.000,0.00,0.00,457,438,4,104,4.85,-12.22,208,0.00,1.57,1.000,0.00,-3.91,16.42,0.0,14.79,194,16.50,0.87,93,1.14,2041,5.9,0.00,0
76.449,0.14,14.59,13.59,1.000,0.00,0.00,457,438,4,104,4.85,-12.20,208,0.00,1.63,1.000,0.00,-3.91,16.89,0.0,14.79,194,16.50,0.87,93,1.14,2038,5.9,0.00,0
76.468,0.14,14.59,13.54,1.000,0.00,0.00,460,438,4,104,4.84,-12.20,208,0.00,1.64,1.000,0.00,-3.91,17.07,0.0,14.79,194,16.50,0.87,93,1.10,2034,5.9,0.00,0
76.484,0.14,14.59,13.54,1.000,0.00,0.00,457,438,4,104,4.84,-12.20,208,0.00,1.64,1.000,0.00,-3.91,17.29,0.0,14.79,194,16.50,0.87,93,1.10,2033,5.9,0.00,0
76.511,0.14,14.59,13.54,1.000,0.00,0.00,457,438,4,104,4.85,-12.19,208,0.00,1.64,1.000,0.00,-3.91,17.38,0.0,14.79,194,16.50,0.87,93,1.08,2036,5.9,0.00,0
76.523,0.14,14.59,13.54,1.000,0.00,0.00,462,438,4,104,4.85,-12.17,208,0.00,1.62,1.000,0.00,-3.91,17.96,0.0,14.79,194,16.50,0.87,93,1.08,2036,5.9,0.00,0
76.549,0.14,14.59,13.54,1.000,0.00,0.00,462,438,4,104,4.85,-12.16,208,0.00,1.60,1.000,0.00,-3.91,18.11,0.0,14.79,194,16.50,0.87,93,1.10,2037,5.9,0.00,0
76.562,0.14,14.59,13.49,1.000,0.00,0.00,462,438,4,104,4.84,-12.14,208,0.00,1.61,1.000,0.00,-3.91,18.37,0.0,14.79,194,16.50,0.87,93,1.10,2034,5.9,0.00,0
76.586,0.14,14.59,13.49,1.000,0.00,0.00,462,438,4,104,4.82,-12.13,208,0.00,1.58,1.000,0.00,-3.91,18.90,0.0,14.79,194,11.50,0.86,93,1.14,2027,5.9,0.00,0
76.608,0.14,14.59,13.49,1.000,0.00,0.00,462,438,4,104,4.82,-12.13,208,0.00,1.60,1.000,0.00,-3.91,19.32,0.0,14.79,194,11.50,0.86,93,1.14,2027,5.9,0.00,0
76.623,0.14,14.59,13.49,1.000,0.00,0.00,462,438,4,104,4.80,-12.11,208,0.00,1.61,1.000,0.00,-3.91,19.64,0.0,14.79,194,11.50,0.86,93,1.12,2022,5.9,0.00,0
76.637,0.14,14.59,13.49,1.000,0.00,0.00,462,438,4,104,4.78,-12.11,208,0.00,1.59,1.000,0.00,-3.91,20.31,0.0,14.79,194,11.50,0.86,93,1.12,2016,5.9,0.00,0
76.655,0.14,14.60,13.49,1.000,0.00,0.00,462,438,4,104,4.79,-12.10,208,0.00,1.60,1.000,0.00,-3.91,20.65,0.0,14.79,194,11.50,0.86,93,1.12,2018,5.9,0.00,0
76.671,0.14,14.59,13.44,1.000,0.00,0.00,467,438,4,104,4.79,-12.07,208,0.00,1.60,1.000,0.00,-3.91,21.06,0.0,14.79,194,11.50,0.86,93,1.14,2017,5.9,0.00,0
76.693,0.14,14.59,13.44,1.000,0.00,0.00,467,438,4,104,4.80,-12.08,208,0.00,1.57,1.000,0.00,-3.91,21.56,0.0,14.79,194,11.50,0.86,93,1.14,2017,5.9,0.00,0
76.709,0.14,14.59,13.44,1.000,0.00,0.00,467,438,4,104,4.79,-12.07,208,0.00,1.58,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.14,2017,5.9,0.00,0
76.729,0.14,14.59,13.44,1.000,0.00,0.00,467,438,4,104,4.77,-12.05,208,0.00,1.56,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.14,2014,5.9,0.00,0
76.760,0.13,14.60,13.44,1.000,0.00,0.00,467,438,4,104,4.76,-12.06,208,0.00,1.57,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.12,2013,5.9,0.00,0
76.766,0.13,14.60,13.39,1.000,0.00,0.00,467,438,4,104,4.74,-12.05,208,0.00,1.58,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.12,2005,5.9,0.00,0
76.793,0.13,14.60,13.39,1.000,0.00,0.00,467,438,4,104,4.73,-12.04,208,0.00,1.58,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.14,1997,5.9,0.00,0
76.808,0.13,14.60,13.44,1.000,0.00,0.00,467,438,4,104,4.70,-12.03,208,0.00,1.58,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.86,93,1.14,1997,5.9,0.00,0
76.823,0.13,14.60,13.44,1.000,0.00,0.00,471,438,4,104,4.68,-12.05,208,0.00,1.59,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.14,1992,5.5,0.00,0
76.847,0.13,14.60,13.44,1.000,0.00,0.00,472,438,4,104,4.66,-12.04,208,0.00,1.60,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.14,1990,5.5,0.00,0
76.873,0.13,14.60,13.39,1.000,0.00,0.00,472,438,4,104,4.66,-12.04,208,0.00,1.61,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.12,1992,5.5,0.00,0
76.891,0.13,14.60,13.39,1.000,0.00,0.00,472,438,4,104,4.63,-12.06,208,0.00,1.63,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.12,1988,5.5,0.00,0
76.900,0.13,14.60,13.39,1.000,0.00,0.00,472,438,4,104,4.63,-12.06,208,0.00,1.63,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.12,1982,5.5,0.00,0
76.917,0.13,14.60,13.39,1.000,0.00,0.00,472,438,4,104,4.60,-12.08,208,0.00,1.63,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.12,1981,5.5,0.00,0
76.944,0.13,14.60,13.39,1.000,0.00,0.00,472,438,4,104,4.59,-12.08,208,0.00,1.66,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.50,0.85,93,1.12,1971,5.5,0.00,0
76.964,0.13,14.60,13.34,1.000,0.00,0.00,472,438,4,104,4.56,-12.07,208,0.00,1.68,1.000,0.00,-3.91,22.20,0.0,14.79,194,11.00,0.84,93,1.16,1970,5.5,0.00,0
