Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
270.645,0.16,14.59,13.99,0.812,0.00,0.00,367,438,3,75,7.12,-12.00,204,18.36,1.61,1.000,0.00,-1.56,17.41,4.3,14.79,192,21.00,1.11,70,1.28,2612,7.8,0.00,0
270.660,0.16,14.59,13.99,0.812,0.00,0.00,325,438,3,75,7.19,-11.82,204,18.65,1.52,1.000,0.00,-1.56,17.82,4.3,14.79,192,22.00,1.11,70,1.28,2608,7.8,0.00,0
270.683,0.16,14.59,13.99,0.812,0.00,0.00,308,438,3,75,7.26,-11.81,204,18.68,1.44,1.000,0.00,-1.56,17.99,4.3,14.79,192,22.00,1.11,70,1.28,2605,7.8,0.00,0
270.697,0.17,14.59,13.99,0.812,0.00,0.00,282,438,3,75,7.29,-11.91,204,19.45,1.52,1.000,0.00,-1.56,17.90,4.3,14.79,192,22.00,1.11,70,1.28,2600,7.8,0.00,0
270.714,0.17,14.59,13.99,0.812,0.00,0.00,267,438,3,75,7.35,-11.99,204,20.44,1.70,1.000,0.00,-1.56,17.56,4.7,14.79,192,22.50,1.66,70,1.32,2594,7.8,0.00,0
270.739,0.17,14.59,13.99,0.812,0.00,0.00,241,438,3,75,7.45,-11.82,204,22.34,1.71,1.000,0.00,-1.56,16.85,5.1,14.79,192,23.50,1.66,70,1.34,2590,8.2,0.00,0
270.759,0.17,14.59,13.99,0.812,0.00,0.00,229,438,3,75,7.49,-11.93,204,23.83,1.71,1.000,0.00,-1.56,16.31,5.9,14.79,192,23.50,1.66,70,1.34,2583,8.2,0.00,0
270.786,0.17,14.59,13.99,0.812,0.00,0.00,226,438,3,75,7.58,-11.99,204,26.11,2.03,1.000,0.00,-1.56,15.87,5.9,14.79,192,24.00,2.20,70,1.34,2575,8.6,0.00,0
270.800,0.17,14.59,13.99,0.812,0.00,0.00,244,438,3,75,7.76,-11.77,204,27.58,2.04,1.000,0.00,-1.56,15.15,6.3,14.79,192,24.00,2.20,70,1.34,2566,8.6,0.00,0
270.818,0.18,14.59,14.99,0.812,0.00,0.00,256,438,3,75,7.88,-11.76,204,28.77,2.04,1.000,0.00,-1.56,14.78,6.3,14.79,192,25.00,2.19,70,1.40,2565,8.6,0.00,0
270.842,0.18,14.58,14.93,0.812,0.00,0.00,260,438,3,75,8.02,-11.86,204,30.00,2.11,1.000,0.00,-1.56,14.54,6.3,14.79,192,25.00,2.19,70,1.40,2565,8.6,0.00,0
270.866,0.18,14.58,14.87,0.812,0.00,0.00,276,438,3,75,8.14,-11.88,204,30.61,2.30,1.000,-0.78,-1.56,14.37,6.3,14.79,192,25.50,2.19,70,1.42,2566,9.0,0.00,0
270.880,0.18,14.58,14.87,0.812,0.00,0.00,309,438,3,75,8.35,-11.71,204,32.40,2.29,1.000,-0.78,-1.56,14.27,6.3,14.79,192,25.50,2.19,70,1.42,2566,9.0,0.00,0
270.896,0.19,14.58,14.87,0.812,0.00,0.00,303,438,3,75,8.43,-11.78,204,33.33,2.29,1.000,-1.56,-1.56,14.23,6.7,14.79,192,26.50,2.19,70,1.42,2565,9.4,0.00,0
270.910,0.19,14.58,14.87,0.812,0.00,0.00,317,438,3,75,8.51,-11.78,204,33.26,2.47,1.000,-1.56,-1.56,14.20,6.7,14.79,192,26.50,2.19,70,1.42,2568,9.4,0.00,0
270.929,0.19,14.58,14.87,0.812,0.00,0.00,322,438,3,75,8.64,-11.72,204,34.51,2.52,1.000,-2.34,-1.56,14.15,6.7,14.79,192,27.50,1.65,70,1.44,2576,9.8,0.00,0
270.967,0.19,14.58,14.87,0.812,0.00,0.00,334,438,3,75,8.84,-11.58,204,35.80,2.41,1.000,-2.34,-1.56,14.14,6.7,14.79,192,27.50,1.65,70,1.44,2580,9.8,0.00,0
270.988,0.21,14.58,14.87,0.812,0.00,0.00,326,438,3,75,9.08,-11.63,204,37.42,2.47,1.000,-2.34,-1.56,14.18,7.1,14.79,192,28.00,1.65,70,1.50,2584,9.8,0.00,0
270.998,0.21,14.58,14.82,0.812,0.00,0.00,342,438,3,75,9.22,-11.64,204,38.09,2.63,1.000,-2.34,-1.56,14.20,7.1,14.79,192,28.00,1.65,70,1.50,2583,9.8,0.00,0
271.013,0.21,14.58,14.82,0.812,0.00,0.00,355,438,3,75,9.44,-11.37,204,39.45,2.63,1.000,-2.34,-1.56,14.22,7.1,14.79,192,29.00,1.66,70,1.52,2594,10.2,0.00,0
271.043,0.22,14.58,14.82,0.812,0.00,0.00,344,438,3,75,9.75,-11.40,204,41.23,2.55,1.000,-2.34,-1.56,14.28,7.1,14.79,192,29.00,1.66,70,1.52,2598,10.2,0.00,0
271.057,0.22,14.57,14.76,0.812,0.00,0.00,357,438,3,75,10.00,-11.39,204,41.90,2.68,1.000,-2.34,-1.56,14.33,7.5,14.79,192,29.00,1.66,70,1.56,2599,10.6,0.00,0
271.083,0.23,14.57,14.76,0.812,0.00,0.00,339,438,3,75,10.15,-11.34,204,40.41,2.72,1.000,-2.34,-1.56,14.38,7.1,14.79,192,29.00,1.66,70,1.56,2602,10.6,0.00,0
271.094,0.23,14.57,14.70,0.812,0.00,0.00,371,438,3,75,10.43,-11.06,204,40.46,2.41,1.000,-1.56,-1.56,14.45,7.1,14.79,192,29.00,2.22,70,1.60,2599,10.6,0.00,0
271.120,0.23,14.57,14.70,0.812,0.00,0.00,391,438,3,75,10.59,-11.09,204,39.03,2.23,1.000,-1.56,-1.56,14.50,7.1,14.79,192,29.00,2.22,70,1.60,2592,10.6,0.00,0
271.136,0.25,14.56,14.64,0.812,0.00,0.00,372,438,3,75,10.70,-11.14,204,39.20,2.25,1.000,-1.56,-1.56,14.54,7.1,14.79,192,29.00,2.20,70,1.60,2582,10.2,0.00,0
271.162,0.25,14.56,14.64,0.812,0.00,0.00,380,438,3,75,10.78,-11.14,204,39.34,2.27,1.000,-1.56,-1.56,14.56,7.1,14.79,192,29.00,2.20,70,1.60,2574,10.2,0.00,0
271.190,0.25,14.56,14.64,0.812,0.00,0.00,395,438,3,75,10.87,-11.01,204,39.51,2.08,1.000,-1.56,-1.56,14.61,7.1,14.79,192,29.00,2.19,70,1.56,2564,10.2,0.00,0
271.195,0.25,14.56,14.64,0.812,0.00,0.00,375,438,3,75,10.93,-11.06,204,39.60,2.14,1.000,-1.56,-1.56,14.64,7.1,14.79,192,29.00,2.19,70,1.56,2559,10.2,0.00,0
271.210,0.26,14.56,14.64,0.812,0.00,0.00,380,438,3,75,10.99,-11.09,204,40.95,2.25,1.000,-1.56,-1.56,14.63,7.1,14.79,192,29.00,2.19,70,1.56,2548,10.2,0.00,0
271.233,0.26,14.56,14.64,0.812,0.00,0.00,383,438,3,75,11.03,-10.96,204,41.53,2.23,1.000,-0.78,-1.56,14.64,7.1,14.79,192,28.50,2.17,70,1.56,2539,10.6,0.00,0
271.247,0.26,14.56,14.59,0.812,0.00,0.00,383,438,3,75,11.12,-10.87,204,42.92,2.23,1.000,-0.78,-1.56,14.66,7.5,14.79,192,28.50,2.17,70,1.56,2536,10.6,0.00,0
271.262,0.26,14.56,14.59,0.812,0.00,0.00,370,438,3,75,11.22,-10.94,204,43.17,2.24,1.000,-0.78,-1.56,14.68,7.5,14.79,192,28.50,2.16,70,1.56,2534,10.6,0.00,0
271.287,0.26,14.56,14.59,0.812,0.00,0.00,374,438,3,75,11.38,-10.78,204,43.11,2.16,1.000,-0.78,-1.56,14.70,7.5,14.79,192,28.50,2.16,70,1.56,2538,10.6,0.00,0
271.315,0.26,14.56,14.59,0.812,0.00,0.00,387,438,3,75,11.52,-10.58,204,43.83,2.16,1.000,-0.78,-1.56,14.74,7.5,14.79,192,28.50,2.16,70,1.60,2545,10.6,0.00,0
271.322,0.27,14.56,14.59,0.812,0.00,0.00,372,438,3,75,11.60,-10.71,204,44.54,2.02,1.000,-0.78,-1.56,14.74,7.8,14.79,192,28.50,2.16,70,1.60,2553,10.6,0.00,0
271.334,0.27,14.57,14.59,0.812,0.00,0.00,371,438,3,77,11.71,-10.73,204,46.00,2.26,1.000,0.00,-1.56,14.77,7.8,14.79,192,28.50,2.18,70,1.60,2560,11.0,0.00,0
271.359,0.27,14.57,14.59,0.812,0.00,0.00,377,438,3,77,11.85,-10.61,204,47.54,2.41,1.000,0.00,-1.56,14.75,8.2,14.79,192,28.50,2.18,70,1.60,2569,11.0,0.00,0
271.375,0.27,14.57,14.59,0.812,0.00,0.00,372,438,3,77,12.08,-10.44,204,49.15,2.22,1.000,0.00,-1.56,14.78,8.6,14.79,192,28.50,2.18,70,1.60,2579,11.0,0.00,0
271.385,0.27,14.57,14.59,0.812,0.00,0.00,372,438,3,77,12.22,-10.47,204,49.98,2.36,1.000,0.00,-1.56,14.76,9.0,14.79,192,28.50,2.20,70,1.62,2585,11.4,0.00,0
271.410,0.28,14.57,14.59,0.812,0.00,0.00,367,491,3,77,12.40,-10.47,204,51.62,2.36,1.000,0.00,-1.56,14.78,9.0,14.79,192,28.50,2.20,70,1.62,2585,11.4,0.00,0
271.423,0.28,14.57,14.59,0.812,0.00,0.00,383,491,3,77,12.65,-10.31,204,53.28,2.47,1.000,0.00,-1.56,14.74,8.6,14.79,192,28.50,2.76,70,1.68,2593,11.8,0.00,0
271.444,0.28,14.57,14.59,0.812,0.00,0.00,401,491,3,77,12.89,-10.16,204,54.10,2.47,1.000,0.00,-1.56,14.76,8.6,14.79,192,28.50,2.76,70,1.68,2596,11.8,0.00,0
271.453,0.30,14.57,14.59,0.812,0.00,0.00,427,491,3,77,13.05,-10.18,204,55.75,2.44,1.000,0.00,-1.56,14.78,8.6,14.79,192,28.50,2.76,70,1.68,2592,12.2,0.00,0
271.468,0.30,14.58,14.59,0.812,0.00,0.00,433,491,3,77,13.25,-10.17,204,57.40,2.63,1.000,0.00,-1.56,14.78,8.6,14.79,192,28.50,2.76,70,1.68,2590,12.2,0.00,0
271.489,0.30,14.58,14.59,0.812,0.00,0.00,435,491,3,77,13.44,-10.13,204,58.23,2.64,1.000,0.00,-1.56,14.89,8.6,14.79,192,28.50,2.76,70,1.68,2588,12.2,0.00,0
271.505,0.31,14.58,14.59,0.812,0.00,0.00,447,544,3,77,13.73,-9.77,204,59.44,2.37,1.000,0.78,-1.56,14.86,8.6,14.79,192,28.50,2.20,70,1.72,2572,12.5,0.00,0
271.519,0.32,14.59,14.59,0.812,0.00,0.00,462,544,3,77,13.94,-9.68,204,58.91,2.37,1.000,0.78,-1.56,14.83,8.6,14.79,192,28.50,2.20,70,1.72,2563,12.5,0.00,0
271.539,0.32,14.59,14.64,0.812,0.00,0.00,490,544,3,77,14.08,-9.83,204,57.55,2.23,1.000,0.78,-1.56,14.78,8.6,14.79,192,28.00,2.73,70,1.74,2553,12.2,0.00,0
271.553,0.32,14.59,14.64,0.812,0.00,0.00,546,544,3,77,14.30,-9.76,204,57.62,2.28,1.000,0.78,-1.56,14.72,8.6,14.79,192,28.00,2.73,70,1.74,2549,12.2,0.00,0
271.583,0.34,14.59,14.64,0.812,0.00,0.00,543,610,3,77,14.46,-9.55,204,57.67,2.21,1.000,0.78,-1.56,14.71,8.6,14.79,192,28.00,2.71,70,1.72,2547,12.2,0.00,0
271.607,0.34,14.60,14.64,0.812,0.00,0.00,552,610,3,77,14.57,-9.70,204,58.42,2.00,1.000,0.78,-1.56,14.63,8.6,14.79,192,28.00,2.71,70,1.72,2547,12.2,0.00,0
271.622,0.34,14.60,14.64,0.812,0.00,0.00,555,610,3,77,14.65,-9.68,204,59.21,2.21,1.000,0.78,-1.56,14.64,8.6,14.79,192,28.00,2.17,70,1.72,2548,13.3,0.00,0
271.649,0.35,14.60,14.64,0.812,0.00,0.00,610,610,3,77,15.02,-9.53,204,60.62,2.29,1.000,0.78,-1.56,14.64,9.0,14.79,192,28.00,2.17,70,1.72,2552,13.3,0.00,0
271.654,0.35,14.60,14.64,0.812,0.00,0.00,585,610,3,77,15.41,-9.36,204,62.04,2.08,1.000,0.78,-1.56,14.63,9.0,14.79,192,28.00,2.17,70,1.72,2559,13.3,0.00,0
271.671,0.36,14.61,14.64,0.812,0.00,0.00,596,664,3,77,15.74,-9.35,204,62.69,2.14,1.000,0.78,-1.56,14.63,9.0,14.79,192,28.00,2.18,70,1.80,2564,13.3,0.00,0
271.691,0.36,14.61,14.64,0.812,0.00,0.00,630,664,3,77,16.07,-9.33,204,63.46,2.21,1.000,0.78,-1.56,14.63,9.0,14.79,192,28.00,2.18,70,1.80,2566,13.3,0.00,0
271.707,0.37,14.61,14.64,0.812,0.00,0.00,646,664,3,77,16.55,-9.03,204,64.06,1.96,1.000,0.78,-1.56,14.63,9.0,14.79,192,28.00,2.74,70,1.86,2574,13.7,0.00,0
271.728,0.39,14.62,14.64,0.812,0.00,0.00,649,730,3,77,16.97,-8.86,204,64.79,1.96,1.000,0.78,-1.56,14.64,9.0,14.79,192,28.00,2.74,70,1.86,2578,13.7,0.00,0
271.759,0.39,14.62,14.64,0.812,0.00,0.00,698,730,3,77,17.41,-8.92,204,67.12,2.08,1.000,0.78,-1.56,14.64,9.4,14.79,192,27.50,2.75,70,1.88,2577,14.1,0.00,0
271.763,0.40,14.62,14.64,0.812,0.00,0.00,707,730,3,77,17.65,-8.90,204,67.20,2.08,1.000,0.78,-1.56,14.70,9.4,14.79,192,27.50,2.75,70,1.88,2573,14.1,0.00,0
271.780,0.41,14.62,14.64,0.812,0.00,0.00,731,783,3,77,17.95,-8.62,204,66.55,2.07,1.000,1.56,-1.56,14.69,9.4,14.79,192,27.50,2.74,70,1.92,2566,14.9,0.00,0
271.803,0.41,14.62,14.64,0.812,0.00,0.00,760,783,3,77,18.37,-8.42,204,66.55,1.50,1.000,1.56,-1.56,14.68,9.4,14.79,192,27.50,2.74,70,1.92,2566,14.9,0.00,0
271.823,0.43,14.63,14.64,0.812,0.00,0.00,737,783,3,77,18.77,-8.38,204,67.55,1.54,1.000,1.56,-1.56,14.65,9.4,14.79,192,27.00,2.73,70,1.94,2556,14.9,0.00,0
271.840,0.44,14.63,14.64,0.812,0.00,0.00,748,836,3,77,18.92,-8.29,204,67.71,1.56,1.000,1.56,-1.56,14.67,9.4,14.79,192,27.00,2.73,70,1.94,2552,14.9,0.00,0
271.852,0.44,14.63,14.64,0.812,0.00,0.00,791,836,3,77,19.18,-8.07,204,69.99,1.35,1.000,1.56,-1.56,14.68,9.4,14.79,192,26.50,2.72,70,1.94,2550,14.9,0.00,0
271.882,0.45,14.63,14.64,0.812,0.00,0.00,785,836,3,77,19.48,-8.16,204,71.49,1.47,1.000,1.56,-1.56,14.66,9.8,14.79,192,26.50,2.72,70,1.94,2553,14.9,0.00,0
271.908,0.45,14.63,14.64,0.812,0.00,0.00,830,836,3,77,19.81,-8.13,204,75.46,1.84,1.000,1.56,-1.56,14.67,10.2,14.79,192,26.50,2.73,70,1.98,2560,15.7,0.00,0
271.914,0.47,14.63,14.64,0.812,0.00,0.00,849,902,3,77,20.24,-7.81,204,79.31,1.93,1.000,1.56,-1.56,14.65,11.0,14.79,192,26.50,2.73,70,1.98,2567,15.7,0.00,0
271.923,0.48,14.63,14.64,0.812,0.00,0.00,846,902,3,77,20.60,-7.65,204,80.04,1.91,1.000,1.56,-1.56,14.67,11.0,14.79,192,26.50,2.73,70,1.98,2575,15.7,0.00,0
271.954,0.48,14.63,14.64,0.812,0.00,0.00,885,902,3,77,21.10,-7.69,204,80.36,1.91,1.000,1.56,-1.56,14.69,11.0,14.79,192,26.00,2.75,70,2.02,2573,16.5,0.00,0
271.969,0.50,14.64,14.64,0.812,0.00,0.00,926,956,3,77,21.69,-7.57,204,79.10,1.61,1.000,1.56,-1.56,14.68,10.6,14.79,192,26.00,2.75,70,2.02,2573,16.5,0.00,0
271.992,0.50,14.64,14.64,0.812,0.00,0.00,943,956,3,77,22.00,-7.35,204,77.91,1.29,1.000,2.34,-1.56,14.69,10.6,14.79,192,25.50,2.74,70,2.08,2575,16.1,0.00,0
272.006,0.52,14.64,14.64,0.812,0.00,0.00,962,1022,3,77,22.31,-7.18,204,78.80,1.29,1.000,2.34,-1.56,14.70,10.6,14.79,192,25.50,2.74,70,2.08,2571,16.1,0.00,0
272.020,0.52,14.64,14.64,0.812,0.00,0.00,949,1022,3,77,22.53,-7.24,204,78.54,1.19,1.000,2.34,-1.56,14.72,10.6,14.79,192,25.00,2.74,70,2.06,2566,16.5,0.00,0
272.041,0.53,14.64,14.64,0.812,0.00,0.00,990,1022,3,77,22.68,-7.23,204,77.04,1.23,1.000,2.34,-1.56,14.75,10.6,14.79,192,25.00,2.74,70,2.06,2560,16.5,0.00,0
272.058,0.53,14.64,14.64,0.812,0.00,0.00,1040,1022,3,77,22.89,-6.91,204,76.30,0.98,1.000,3.12,-1.56,14.81,10.2,14.79,192,25.00,2.73,70,2.06,2559,16.1,0.00,0
272.082,0.53,14.64,14.64,0.812,0.00,-1.05,1060,1022,3,77,23.01,-7.06,204,76.22,0.73,1.000,3.12,-1.56,14.82,10.2,14.79,192,25.00,2.73,70,2.06,2562,16.1,0.00,0
272.099,0.53,14.64,14.64,0.812,0.00,-1.05,1008,1022,3,77,23.15,-7.11,204,78.14,0.90,1.000,3.12,-1.56,14.80,10.6,14.79,192,23.50,2.73,70,2.04,2565,16.1,0.00,0
272.126,0.53,14.64,14.64,0.812,0.00,-1.05,1038,1075,3,77,23.21,-6.95,204,79.03,1.06,1.000,3.12,-1.56,14.79,10.6,14.79,192,23.50,2.73,70,2.04,2566,16.1,0.00,0
272.140,0.54,14.64,14.64,0.812,0.00,-1.05,1095,1075,3,77,23.50,-6.87,204,79.69,0.89,1.000,3.12,-1.56,14.80,11.0,14.79,192,23.50,2.74,70,2.06,2567,16.5,0.00,0
272.166,0.54,14.63,14.64,0.812,0.00,-1.05,1108,1075,3,77,23.65,-6.89,204,79.70,0.94,1.000,3.12,-1.56,14.75,11.0,14.79,192,23.50,2.74,70,2.06,2566,16.5,0.00,0
272.188,0.56,14.63,14.64,0.812,0.00,-1.05,1088,1075,3,77,23.91,-6.99,204,80.41,1.06,1.000,3.12,-1.56,14.76,11.0,14.79,192,23.00,2.74,70,2.08,2571,16.5,0.00,0
272.197,0.56,14.63,14.64,0.812,0.00,-1.05,1101,1075,3,77,24.15,-6.57,204,81.15,0.90,1.000,3.12,-1.56,14.71,11.0,14.79,192,23.00,2.74,70,2.08,2572,16.5,0.00,0
272.213,0.56,14.63,14.64,0.812,0.00,-1.05,1116,1075,3,77,24.31,-6.69,204,80.72,0.73,1.000,3.12,-1.56,14.68,11.0,14.79,192,23.00,2.75,70,2.06,2573,16.9,0.00,0
272.229,0.56,14.63,14.64,0.812,0.00,-1.05,1112,1075,3,77,24.42,-6.74,204,80.75,0.85,1.000,3.12,-1.56,14.63,11.0,14.79,192,23.00,2.75,70,2.06,2573,16.9,0.00,0
272.249,0.57,14.62,14.64,0.812,0.00,-1.05,1128,1128,3,77,24.56,-6.75,204,80.75,0.90,1.000,3.12,-1.56,14.60,11.0,14.79,192,23.00,2.75,70,2.06,2569,16.9,0.00,0
272.274,0.57,14.62,14.64,0.812,0.00,-1.05,1124,1128,3,77,24.74,-6.36,204,79.95,0.45,1.000,3.12,-1.56,14.63,11.0,14.79,192,22.50,2.74,70,2.10,2570,16.9,0.00,0
272.288,0.57,14.62,14.64,0.812,0.00,-1.05,1138,1128,3,77,24.83,-6.54,204,80.40,0.45,1.000,3.12,-1.56,14.58,11.0,14.79,192,22.50,2.74,70,2.10,2571,16.9,0.00,0
272.299,0.57,14.62,14.64,0.812,0.00,-1.05,1118,1128,3,77,24.95,-6.63,204,80.36,0.75,1.000,2.34,-1.56,14.60,11.0,14.79,192,22.50,2.74,70,2.08,2573,16.9,0.00,0
272.326,0.58,14.62,14.64,0.812,0.00,-1.05,1147,1128,3,77,25.06,-6.62,204,80.36,0.75,1.000,2.34,-1.56,14.56,11.0,14.79,192,22.50,2.74,70,2.08,2573,16.9,0.00,0
272.348,0.58,14.62,14.64,0.812,0.00,-1.05,1184,1128,3,77,25.27,-6.18,204,79.91,0.50,1.000,2.34,-1.56,14.56,11.0,14.79,192,22.50,2.75,70,2.10,2575,16.9,0.00,0
272.362,0.58,14.62,14.64,0.812,0.00,-1.05,1160,1128,3,77,25.35,-6.40,204,80.28,0.27,1.000,2.34,-1.56,14.57,11.0,14.79,192,22.50,2.75,70,2.10,2577,16.9,0.00,0
272.385,0.58,14.62,14.64,0.812,0.00,-1.05,1177,1128,3,79,25.34,-6.51,204,80.26,0.52,1.000,2.34,-1.56,14.54,11.0,14.79,192,22.50,2.75,70,2.08,2578,16.9,0.00,0
272.400,0.58,14.62,14.64,0.812,0.00,-1.05,1138,1128,3,77,25.46,-6.35,204,80.34,0.63,1.000,2.34,-1.56,14.56,11.0,14.79,192,22.50,2.75,70,2.08,2574,16.9,0.00,0
272.412,0.59,14.62,14.64,0.812,0.00,-1.05,1124,1181,3,79,25.57,-6.36,204,81.08,0.29,1.000,2.34,-1.56,14.57,11.0,14.79,192,22.50,2.75,70,2.10,2578,16.9,0.00,0
272.437,0.59,14.62,14.64,0.812,0.00,-1.05,1126,1181,3,79,25.63,-6.33,204,81.84,0.57,1.000,2.34,-1.56,14.59,11.4,14.79,192,22.50,2.75,70,2.10,2578,16.9,0.00,0
272.452,0.59,14.62,14.64,0.812,0.00,-1.05,1200,1181,3,79,25.78,-6.42,204,81.35,0.59,1.000,2.34,-1.56,14.60,11.4,14.79,192,22.50,2.75,70,2.10,2583,16.9,0.00,0
272.467,0.59,14.62,14.64,0.812,0.00,-1.05,1209,1181,3,79,25.84,-6.29,204,81.39,0.50,1.000,2.34,-1.56,14.61,11.4,14.79,192,22.00,2.75,70,2.10,2585,16.9,0.00,0
272.492,0.59,14.62,14.64,0.812,0.00,-1.05,1235,1181,3,79,26.01,-6.20,204,80.90,0.49,1.000,2.34,-1.56,14.66,11.0,14.79,192,22.00,2.76,70,2.10,2586,16.9,0.00,0
272.516,0.59,14.62,14.64,0.812,0.00,-1.05,1181,1181,3,79,26.06,-6.31,204,80.50,0.47,1.000,2.34,-1.56,14.64,11.0,14.79,192,22.00,2.76,70,2.10,2585,16.9,0.00,0
272.533,0.61,14.62,14.64,0.812,0.00,-1.05,1186,1181,3,79,26.16,-6.22,204,80.20,0.43,1.000,2.34,-1.56,14.65,11.0,14.79,192,22.00,2.75,70,2.10,2581,16.9,0.00,0
272.551,0.61,14.62,14.64,0.812,0.00,-1.05,1204,1181,3,79,26.24,-6.31,204,80.15,0.43,1.000,2.34,-1.56,14.65,11.0,14.79,192,22.00,2.75,70,2.10,2583,16.9,0.00,0
272.566,0.61,14.61,14.64,0.812,0.00,-1.05,1246,1181,3,79,26.28,-6.17,204,80.14,0.10,1.000,2.34,-1.56,14.62,11.0,14.79,192,22.00,2.76,70,2.10,2584,16.9,0.00,0
272.593,0.61,14.61,14.64,0.812,0.00,-1.05,1206,1181,3,79,26.34,-6.34,204,80.46,0.43,1.000,2.34,-1.56,14.66,11.0,14.79,192,22.00,2.76,70,2.10,2587,16.9,0.00,0
272.614,0.61,14.61,14.64,0.812,0.00,-1.05,1223,1181,3,79,26.36,-6.27,204,80.93,0.44,1.000,2.34,-1.56,14.63,11.0,14.79,192,22.00,2.76,70,2.10,2589,16.9,0.00,0
272.629,0.61,14.61,14.64,0.812,0.00,-1.05,1223,1181,3,79,26.47,-5.93,204,80.50,0.08,1.000,2.34,-1.56,14.63,11.0,14.79,192,22.00,3.31,70,2.12,2585,16.9,0.00,0
272.641,0.61,14.61,14.64,0.812,0.00,-1.05,1220,1181,3,79,26.54,-6.05,204,81.20,0.25,1.000,2.34,-1.56,14.61,11.4,14.79,192,22.00,3.31,70,2.12,2590,16.9,0.00,0
272.667,0.61,14.61,14.64,0.812,0.00,-1.05,1197,1181,3,79,26.54,-6.27,204,82.34,0.25,1.000,2.34,-1.56,14.58,11.4,14.79,192,22.00,3.32,70,2.10,2593,16.9,0.00,0
272.682,0.61,14.61,14.64,0.812,0.00,-1.05,1238,1181,3,79,26.65,-6.15,204,82.25,0.56,1.000,2.34,-1.56,14.58,11.4,14.79,192,22.00,3.32,70,2.10,2598,16.9,0.00,0
272.697,0.61,14.61,14.64,0.812,0.00,-1.05,1236,1181,3,79,26.85,-5.96,204,81.90,0.44,1.000,2.34,-1.56,14.50,11.4,14.79,192,22.00,3.32,70,2.12,2598,16.9,0.00,0
272.722,0.61,14.61,14.64,0.812,0.00,-1.05,1215,1234,3,79,26.70,-6.17,204,81.84,0.43,1.000,2.34,-1.56,14.50,11.4,14.79,192,22.00,3.32,70,2.12,2599,16.9,0.00,0
272.743,0.61,14.61,14.64,0.812,0.00,-1.05,1226,1234,3,79,26.67,-6.28,204,82.28,0.43,1.000,1.56,-1.56,14.44,11.4,14.79,192,22.00,2.77,70,2.10,2597,16.9,0.00,0
272.760,0.61,14.61,14.64,0.812,0.00,-1.05,1254,1234,3,79,26.67,-6.13,204,82.64,0.56,1.000,1.56,-1.56,14.44,11.4,14.79,192,22.00,2.77,70,2.10,2598,16.9,0.00,0
272.774,0.61,14.61,14.64,0.812,0.00,-1.05,1251,1234,3,79,26.72,-5.88,204,82.96,0.44,1.000,1.56,-1.56,14.45,11.4,14.79,192,22.00,2.78,70,2.10,2603,16.9,0.00,0
272.794,0.61,14.61,14.64,0.812,0.00,-1.05,1275,1234,3,79,26.72,-6.10,204,83.29,0.25,1.000,1.56,-1.56,14.38,11.8,14.79,192,22.00,2.78,70,2.10,2605,16.9,0.00,0
272.808,0.61,14.61,14.64,0.812,0.00,-1.05,1288,1234,3,79,26.70,-6.25,204,83.71,0.65,1.000,1.56,-1.56,14.39,11.8,14.79,192,22.00,2.78,70,2.10,2604,16.9,0.00,0
272.818,0.61,14.61,14.64,0.812,0.00,-1.05,1265,1234,3,79,26.72,-6.31,204,84.05,0.74,1.000,0.78,-1.56,14.44,11.8,14.79,192,22.50,2.78,70,2.10,2607,16.9,0.00,0
272.839,0.61,14.61,14.64,0.812,0.00,-1.05,1278,1234,3,79,26.78,-6.16,204,84.00,0.74,1.000,0.78,-1.56,14.42,11.8,14.79,192,22.50,2.78,70,2.10,2609,16.9,0.00,0
272.854,0.61,14.61,14.64,0.812,0.00,-1.05,1256,1234,3,79,26.78,-6.29,204,84.81,0.41,1.000,0.78,-1.56,14.49,11.8,14.79,192,22.50,2.78,70,2.10,2609,16.9,0.00,0
272.881,0.61,14.61,14.64,0.812,0.00,-1.05,1279,1234,3,79,26.83,-6.21,204,84.81,0.77,1.000,0.78,-1.56,14.44,11.8,14.79,192,22.50,2.78,70,2.10,2609,16.9,0.00,0
272.908,0.61,14.61,14.64,0.812,0.00,-1.05,1304,1234,3,79,26.86,-6.28,204,86.06,0.70,1.000,0.78,-1.56,14.45,12.2,14.79,192,22.50,2.78,70,2.12,2607,16.9,0.00,0
